991.312	-3.12257
989.711	159.251
988.11	165.473
986.508	154.523
984.906	174.789
983.304	159.16
981.701	162.258
980.099	173.154
978.496	154.412
976.893	160.627
975.29	176.196
973.686	169.934
972.082	169.909
970.478	173.001
968.874	174.534
967.269	172.95
965.665	172.924
964.06	176.013
962.454	179.101
960.849	175.96
959.243	174.376
957.637	154.113
956.031	177.436
954.425	191.415
952.818	160.266
951.211	180.466
949.604	174.216
947.996	172.633
946.389	181.936
944.781	169.47
943.172	181.879
941.564	194.285
939.955	177.16
938.346	178.686
936.737	191.086
935.128	175.522
933.518	164.623
931.908	184.783
930.298	164.57
928.687	176.962
927.076	201.766
925.465	141.213
923.854	195.494
922.242	159.783
920.631	162.859
919.018	172.137
917.406	181.412
915.793	173.63
914.181	187.552
912.567	159.625
910.954	175.094
909.34	187.458
907.726	179.682
906.112	159.519
904.498	167.234
902.883	156.369
901.268	171.822
899.652	159.411
898.037	139.268
896.421	174.829
894.805	156.236
893.188	146.93
891.572	149.997
889.955	148.426
888.338	154.583
886.72	154.557
885.102	152.985
883.484	151.413
881.866	157.566
880.247	174.528
878.628	151.335
877.009	149.764
875.389	140.476
873.77	151.255
872.15	143.513
870.529	140.402
868.909	165.059
867.288	152.691
865.666	166.543
864.045	151.095
862.423	147.985
860.801	149.5
859.179	163.342
857.556	160.232
855.933	157.122
854.31	164.795
852.686	132.428
851.063	150.879
849.439	132.38
847.814	141.591
846.189	155.414
844.564	138.462
842.939	146.128
841.314	136.874
839.688	158.376
838.062	133.75
836.435	144.485
834.808	136.774
833.181	132.14
831.554	141.333
829.926	124.411
828.298	175.065
826.67	130.507
825.041	148.904
823.413	139.668
821.783	138.107
820.154	167.232
818.524	131.92
816.894	151.833
815.264	148.738
813.633	141.045
812.002	121.092
810.371	139.46
808.739	148.627
807.107	145.535
805.475	145.508
803.842	136.292
802.21	156.171
800.576	123.995
798.943	139.276
797.309	139.25
795.675	128.514
794.041	131.549
792.406	137.641
790.771	149.848
789.136	149.819
787.5	146.734
785.864	126.839
784.228	134.455
782.592	126.791
780.955	137.458
779.317	137.431
777.68	138.932
776.042	154.169
774.404	137.352
772.766	129.697
771.127	137.299
769.488	129.647
767.848	128.097
766.209	126.547
764.569	114.328
762.928	114.306
761.288	127.998
759.647	135.59
758.005	137.087
756.364	115.74
754.722	126.376
753.08	115.695
751.437	117.194
749.794	133.91
748.151	136.927
746.507	106.478
744.864	123.186
743.219	118.6
741.575	129.219
739.93	124.634
738.285	129.168
736.639	135.22
734.994	113.927
733.348	116.942
731.701	119.956
730.054	124.487
728.407	132.051
726.76	110.78
725.112	119.861
723.464	119.838
721.816	112.231
720.167	113.725
718.518	118.25
716.869	107.617
715.219	119.719
713.569	137.877
711.918	122.701
710.268	101.473
708.617	115.081
706.965	127.17
705.314	121.09
703.662	102.906
702.009	131.633
700.357	125.556
698.704	119.481
697.05	120.969
695.397	117.921
693.743	129.99
692.089	131.475
690.434	129.938
688.779	128.401
687.124	128.376
685.468	129.86
683.812	132.853
682.156	116.223
680.499	123.745
678.842	129.756
677.185	122.187
675.527	119.146
673.869	119.122
672.211	117.591
670.552	123.596
668.893	144.669
667.234	152.173
665.574	152.142
663.915	149.099
662.254	132.506
660.594	144.523
658.933	147.504
657.271	138.445
655.61	141.426
653.948	147.415
652.285	153.4
650.623	156.377
648.96	151.835
647.296	166.835
645.633	142.757
643.969	162.26
642.304	144.202
640.64	151.681
638.975	162.161
637.309	162.128
635.644	157.593
633.978	159.061
632.311	156.028
630.645	146.997
628.978	160.464
627.31	151.435
625.642	163.397
623.974	155.87
622.306	161.832
620.637	176.781
618.968	176.745
617.299	181.201
615.629	140.739
613.959	133.226
612.288	148.165
610.618	149.631
608.947	151.097
607.275	155.553
605.603	133.09
603.931	139.044
602.259	165.921
600.586	143.47
598.913	147.924
597.239	143.412
595.565	150.85
593.891	156.793
592.217	137.352
590.542	153.743
588.867	129.834
587.191	117.872
585.515	138.732
583.839	128.263
582.162	134.202
580.485	147.592
578.808	129.675
577.131	129.649
575.453	123.663
573.774	143.002
572.096	114.676
570.417	107.208
568.737	98.2539
567.058	129.49
565.378	114.583
563.697	107.12
562.017	118.998
560.336	105.589
558.654	133.818
556.972	144.197
555.29	115.928
553.608	117.391
551.925	124.795
550.242	114.372
548.559	123.259
546.875	127.688
545.191	151.413
543.506	135.056
541.821	154.318
540.136	170.606
538.451	170.571
536.765	170.536
535.079	188.292
533.392	170.466
531.705	195.625
530.018	223.738
528.33	214.803
526.642	213.278
524.954	266.543
523.266	276.852
521.577	319.721
519.887	310.776
518.198	381.733
516.508	353.548
514.817	378.618
513.127	419.944
511.435	428.728
509.744	461.158
508.052	492.097
506.36	505.293
504.668	549.505
502.975	565.638
501.282	519.748
499.588	591.979
497.895	615.473
496.2	633.055
494.506	662.432
492.811	679.997
491.116	725.575
489.42	728.375
487.724	762.132
486.028	770.819
484.332	788.344
482.635	738.092
480.937	771.819
479.24	771.661
477.542	789.171
475.843	738.96
474.145	794.735
472.446	798.987
470.746	772.343
469.047	763.36
467.346	723.5
465.646	746.875
463.945	726.143
462.244	678.967
460.543	693.521
458.841	686.034
457.139	624.208
455.436	635.827
453.733	610.739
452.03	609.147
450.327	519.503
448.623	567.815
446.919	494.353
445.214	513.318
443.509	526.41
441.804	432.477
440.098	449.977
438.392	467.47
436.686	416.096
434.979	404.292
433.272	429.106
431.565	385.092
429.857	371.838
428.149	371.762
426.44	349.736
424.732	356.98
423.022	343.742
421.313	330.51
419.603	298.275
417.893	318.68
416.182	343.461
414.472	282.019
412.76	273.196
411.049	287.746
409.337	273.084
407.625	275.949
405.912	277.352
404.199	252.485
402.486	261.188
400.772	264.052
399.058	249.413
397.344	247.904
395.629	249.311
393.914	253.633
392.198	228.806
390.483	231.674
388.766	247.651
387.05	231.579
385.333	238.813
383.616	228.573
381.898	229.982
380.181	212.471
378.462	193.513
376.744	206.566
375.025	203.615
373.305	225.385
371.586	207.893
369.866	207.851
368.146	209.261
366.425	177.255
364.704	212.081
362.982	230.918
361.261	206.186
359.539	187.272
357.816	177.074
356.093	184.293
354.37	203.116
352.647	175.515
350.923	179.83
349.199	173.993
347.474	192.803
345.749	186.966
344.024	188.377
342.298	176.748
340.572	185.403
338.846	186.813
337.119	189.671
335.392	202.66
333.665	186.699
331.937	185.214
330.209	172.156
328.481	186.584
326.752	179.316
325.023	196.629
323.293	186.47
321.563	176.315
319.833	164.72
318.103	218.137
316.372	186.317
314.64	183.391
312.909	200.679
311.177	180.429
309.444	181.836
307.712	200.555
305.979	168.778
304.245	171.628
302.512	181.687
300.777	175.883
299.043	178.73
297.308	172.929
295.573	177.216
293.837	155.572
292.102	174.263
290.365	152.628
288.629	164.114
286.892	164.08
285.154	161.169
283.417	130.923
281.679	161.102
279.94	153.879
278.202	140.907
276.463	161.003
274.723	135.1
272.983	130.761
271.243	153.721
269.503	127.835
267.762	129.245
266.02	133.525
264.279	132.062
262.537	134.906
260.795	111.92
259.052	121.939
257.309	120.479
255.565	136.228
253.822	124.731
252.078	110.371
250.333	113.215
248.588	136.116
246.843	110.303
245.098	104.551
243.352	103.098
241.605	105.94
239.859	115.937
238.112	101.603
236.364	103.013
234.617	90.1173
232.869	110.121
231.12	100.089
229.371	114.364
227.622	100.047
225.873	104.313
224.123	90.0053
222.372	118.554
220.622	99.9644
218.871	102.799
217.119	109.915
215.368	124.164
213.616	115.577
211.863	114.126
210.11	115.529
208.357	139.747
206.604	141.143
204.85	133.987
203.096	126.833
201.341	131.081
199.586	141.025
197.831	150.965
196.075	143.814
194.319	155.173
