991.312	0
989.711	98.361
988.11	82.7364
986.508	101.455
984.906	87.3946
983.304	76.4593
981.701	107.652
980.099	87.3568
978.496	79.5455
976.893	68.6175
975.29	93.5556
973.686	95.1009
972.082	98.2045
970.478	104.424
968.874	88.8253
967.269	96.6026
965.665	109.051
964.06	85.6701
962.454	101.231
960.849	87.2014
959.243	90.302
957.637	87.1749
956.031	104.283
954.425	102.71
952.818	94.9147
951.211	102.679
949.604	99.5518
947.996	102.647
946.389	91.7457
944.781	87.0671
943.172	79.2808
941.564	111.908
939.955	113.445
938.346	91.6736
936.737	97.8732
935.128	93.1977
933.518	104.054
931.908	99.379
930.298	105.573
928.687	69.8534
927.076	88.4667
925.465	83.7969
923.854	111.711
922.242	97.7313
920.631	93.0622
919.018	100.801
917.406	106.986
915.793	93.0163
914.181	102.301
912.567	91.4358
910.954	99.1681
909.34	94.5038
907.726	78.9982
906.112	102.216
904.498	89.811
902.883	89.7959
901.268	99.0684
899.652	99.0517
898.037	83.5607
896.421	100.565
894.805	99.0012
893.188	95.8911
891.572	98.9674
889.955	85.0355
888.338	92.7501
886.72	85.0063
885.102	89.6275
883.484	88.067
881.866	83.4174
880.247	103.481
878.628	81.8442
877.009	98.8135
875.389	89.534
873.77	81.8013
872.15	91.0458
870.529	91.0298
868.909	89.4711
867.288	75.5743
865.666	72.4769
864.045	77.0894
862.423	83.2417
860.801	84.7682
859.179	80.1302
857.556	83.1972
855.933	87.8036
854.31	92.4083
852.686	87.7721
851.063	89.2959
849.439	73.8867
847.814	92.3417
846.189	100.019
844.564	56.9234
842.939	89.2151
841.314	81.5094
839.688	78.4193
838.062	76.8676
836.435	89.1501
834.808	67.6188
833.181	86.0445
831.554	79.8838
829.926	99.8363
828.298	73.7117
826.67	98.2642
825.041	81.36
823.413	78.2753
821.783	75.1918
820.154	67.5066
818.524	85.9015
816.894	69.0152
815.264	73.6025
813.633	79.7211
812.002	62.8453
810.371	81.2238
808.739	72.0152
807.107	65.8739
805.475	78.1148
803.842	84.2256
802.21	78.0854
800.576	67.3551
798.943	78.0559
797.309	68.8599
795.675	82.6162
794.041	81.0709
792.406	65.762
790.771	77.982
789.136	81.0247
787.5	81.0092
785.864	87.1065
784.228	74.8668
782.592	79.4352
780.955	85.5293
779.317	70.2427
777.68	68.7025
776.042	76.3215
774.404	73.2546
772.766	76.2921
771.127	80.8541
769.488	86.9395
767.848	73.1981
766.209	97.5786
764.569	77.7429
762.928	77.7279
761.288	79.2366
759.647	76.1742
758.005	71.5899
756.364	85.282
754.722	68.5169
753.08	79.1596
751.437	80.6662
749.794	79.1288
748.151	74.5491
746.507	65.4078
744.864	68.4367
743.219	79.0669
741.575	71.4503
739.93	77.516
738.285	80.54
736.639	86.6015
734.994	63.7991
733.348	71.3802
731.701	80.4767
730.054	72.8702
728.407	71.338
726.76	81.9466
725.112	66.7581
723.464	65.228
721.816	69.765
720.167	84.9145
718.518	77.3175
716.869	75.7865
715.219	83.3486
713.569	77.2716
711.918	78.771
710.268	66.6392
708.617	92.3678
706.965	72.6684
705.314	65.0858
703.662	63.5595
702.009	86.2421
700.357	78.6613
698.704	75.6208
697.05	83.1663
695.397	83.1497
693.743	101.271
692.089	89.1613
690.434	84.6107
688.779	93.6574
687.124	70.9841
685.468	86.0699
683.812	86.0526
682.156	90.5635
680.499	81.4908
