850.3475	1.4576101	0.0	
851.92413	1.4575843	0.0	
853.5007	1.4575584	0.0	
855.07715	1.4575325	0.0	
856.65344	1.4575068	0.0	
858.2295	1.4574811	0.0	
859.80554	1.4574554	0.0	
861.38135	1.4574296	0.0	
862.95715	1.4574044	0.0	
864.5327	1.457379	0.0	
866.1081	1.4573536	0.0	
867.6834	1.4573283	0.0	
869.2585	1.4573033	0.0	
870.8335	1.4572783	0.0	
872.4084	1.4572532	0.0	
873.9831	1.4572282	0.0	
875.5576	1.4572033	0.0	
877.13214	1.4571784	0.0	
878.70636	1.4571536	0.0	
880.28046	1.4571286	0.0	
881.8545	1.4571038	0.0	
883.42834	1.457079	0.0	
885.00195	1.4570543	0.0	
886.5755	1.4570298	0.0	
888.1489	1.4570055	0.0	
889.72217	1.4569813	0.0	
891.2952	1.4569571	0.0	
892.86816	1.4569329	0.0	
894.4409	1.4569086	0.0	
896.01355	1.4568843	0.0	
897.58606	1.45686	0.0	
899.1584	1.4568359	0.0	
900.7306	1.4568121	0.0	
902.3026	1.4567884	0.0	
903.8745	1.4567647	0.0	
905.44617	1.4567409	0.0	
907.01776	1.456717	0.0	
908.5892	1.4566932	0.0	
910.16046	1.4566693	0.0	
911.73157	1.4566455	0.0	
913.3024	1.456622	0.0	
914.8732	1.4565985	0.0	
916.444	1.456575	0.0	
918.01434	1.4565516	0.0	
919.58466	1.4565283	0.0	
921.1549	1.4565052	0.0	
922.7249	1.456482	0.0	
924.29474	1.4564588	0.0	
925.86444	1.4564358	0.0	
927.43396	1.4564128	0.0	
929.0033	1.4563898	0.0	
930.5726	1.4563668	0.0	
932.1416	1.4563438	0.0	
933.71045	1.4563209	0.0	
935.2792	1.4562981	0.0	
936.8478	1.4562752	0.0	
938.41614	1.4562523	0.0	
939.9844	1.4562294	0.0	
941.5524	1.4562067	0.0	
943.1203	1.4561839	0.0	
944.6881	1.4561611	0.0	
946.2557	1.4561384	0.0	
947.82306	1.456116	0.0	
949.3903	1.4560937	0.0	
950.9574	1.4560713	0.0	
952.5243	1.4560488	0.0	
954.0911	1.4560266	0.0	
955.6577	1.4560043	0.0	
957.2241	1.4559821	0.0	
958.79034	1.4559598	0.0	
960.35645	1.4559375	0.0	
961.92236	1.4559153	0.0	
963.4881	1.4558933	0.0	
965.0536	1.4558712	0.0	
966.619	1.455849	0.0	
968.18427	1.455827	0.0	
969.7493	1.4558051	0.0	
971.3143	1.455783	0.0	
972.879	1.4557611	0.0	
974.4435	1.4557391	0.0	
976.00793	1.4557171	0.0	
977.5721	1.4556955	0.0	
979.1361	1.4556739	0.0	
980.7	1.4556524	0.0	
982.2637	1.4556308	0.0	
983.82715	1.4556092	0.0	
985.39044	1.4555875	0.0	
986.9536	1.4555659	0.0	
988.5166	1.4555442	0.0	
990.0794	1.4555225	0.0	
991.64197	1.455501	0.0	
993.20447	1.4554794	0.0	
994.7667	1.4554579	0.0	
1013.07715	1.4552089	0.0	
1016.4883	1.4551628	0.0	
1019.8997	1.4551167	0.0	
1023.31134	1.4550709	0.0	
1026.7234	1.4550252	0.0	
1030.1355	1.4549797	0.0	
1033.5481	1.4549341	0.0	
1036.9608	1.4548889	0.0	
1040.3739	1.4548436	0.0	
1043.7872	1.4547985	0.0	
1047.2008	1.4547533	0.0	
1050.6146	1.4547081	0.0	
1054.0288	1.4546632	0.0	
1057.4431	1.4546183	0.0	
1060.8578	1.4545736	0.0	
1064.2727	1.454529	0.0	
1067.6877	1.4544846	0.0	
1071.1033	1.4544401	0.0	
1074.5188	1.4543957	0.0	
1077.9348	1.4543512	0.0	
1081.3508	1.4543071	0.0	
1084.7673	1.4542631	0.0	
1088.1838	1.454219	0.0	
1091.6008	1.454175	0.0	
1095.018	1.454131	0.0	
1098.4353	1.454087	0.0	
1101.8528	1.454043	0.0	
1105.2708	1.453999	0.0	
1108.6887	1.4539552	0.0	
1112.107	1.4539113	0.0	
1115.5255	1.4538674	0.0	
1118.9442	1.4538238	0.0	
1122.3632	1.4537804	0.0	
1125.7823	1.4537369	0.0	
1129.2018	1.4536935	0.0	
1132.6213	1.4536502	0.0	
1136.0413	1.453607	0.0	
1139.4612	1.4535636	0.0	
1142.8815	1.4535199	0.0	
1146.302	1.4534764	0.0	
1149.7227	1.4534332	0.0	
1153.1434	1.4533901	0.0	
1156.5646	1.4533471	0.0	
1159.9858	1.453304	0.0	
1163.4073	1.4532608	0.0	
1166.829	1.4532176	0.0	
1170.2509	1.4531745	0.0	
1173.673	1.4531314	0.0	
1177.0952	1.4530885	0.0	
1180.5177	1.4530455	0.0	
1183.9402	1.4530027	0.0	
1187.363	1.4529598	0.0	
1190.786	1.452917	0.0	
1194.2092	1.4528742	0.0	
1197.6326	1.4528313	0.0	
1201.0562	1.4527884	0.0	
1204.4799	1.4527454	0.0	
1207.9038	1.4527025	0.0	
1211.3279	1.4526596	0.0	
1214.7521	1.4526167	0.0	
1218.1765	1.452574	0.0	
1221.6011	1.4525313	0.0	
1225.0258	1.4524887	0.0	
1228.4507	1.452446	0.0	
1231.8757	1.4524032	0.0	
1235.3009	1.4523605	0.0	
1238.7263	1.4523178	0.0	
1242.1517	1.452275	0.0	
1245.5774	1.452232	0.0	
1249.0033	1.4521891	0.0	
1252.4293	1.4521462	0.0	
1255.8553	1.4521036	0.0	
1259.2816	1.4520609	0.0	
1262.708	1.4520183	0.0	
1266.1345	1.4519756	0.0	
1269.5613	1.4519328	0.0	
1272.988	1.45189	0.0	
1276.415	1.4518472	0.0	
1279.842	1.4518044	0.0	
1283.2693	1.4517617	0.0	
1286.6967	1.4517189	0.0	
1290.1241	1.4516762	0.0	
1293.5518	1.4516335	0.0	
1296.9795	1.4515905	0.0	
1300.4073	1.4515477	0.0	
1303.8352	1.4515048	0.0	
1307.2633	1.4514619	0.0	
1310.6915	1.451419	0.0	
1314.1199	1.451376	0.0	
1317.5482	1.451333	0.0	
1320.9768	1.45129	0.0	
1324.4054	1.4512471	0.0	
1327.8341	1.4512041	0.0	
1331.263	1.451161	0.0	
1334.6918	1.451118	0.0	
1338.1208	1.451075	0.0	
1341.55	1.4510318	0.0	
1344.9792	1.4509888	0.0	
1348.4084	1.4509457	0.0	
1351.838	1.4509027	0.0	
1355.2675	1.4508595	0.0	
1358.697	1.4508165	0.0	
1362.1267	1.4507735	0.0	
1365.5564	1.4507302	0.0	
1368.9862	1.4506869	0.0	
1372.4163	1.4506437	0.0	
1375.8462	1.4506004	0.0	
1379.2762	1.450557	0.0	
