850.3475	3.6452713	0.0025535799	
851.92413	3.6443255	0.002514733	
853.5007	3.6433797	0.0024758684	
855.07715	3.6424336	0.0024369864	
856.65344	3.641509	0.0023996774	
858.2295	3.640586	0.0023624564	
859.80554	3.6396625	0.0023252168	
861.38135	3.638743	0.0022882496	
862.95715	3.6378417	0.002252637	
864.5327	3.6369405	0.0022170113	
866.1081	3.636039	0.0021813724	
867.6834	3.6351452	0.0021462853	
869.2585	3.6342654	0.0021122405	
870.8335	3.6333857	0.0020781818	
872.4084	3.6325057	0.0020441087	
873.9831	3.631636	0.002010774	
875.5576	3.6307776	0.0019782668	
877.13214	3.629919	0.0019457442	
878.70636	3.6290603	0.0019132122	
880.28046	3.6282132	0.0018815056	
881.8545	3.6273756	0.0018505047	
883.42834	3.626538	0.0018194934	
885.00195	3.6257005	0.0017884716	
886.5755	3.624874	0.0017582712	
888.1489	3.6240573	0.0017287489	
889.72217	3.6232402	0.001699217	
891.2952	3.6224232	0.0016696756	
892.86816	3.6216161	0.001640864	
894.4409	3.6208189	0.0016127935	
896.01355	3.6200216	0.0015847126	
897.58606	3.619224	0.0015566228	
899.1584	3.6184344	0.0015290863	
900.7306	3.6176574	0.0015024362	
902.3026	3.6168802	0.0014757764	
903.8745	3.6161027	0.0014491086	
905.44617	3.6153295	0.0014227381	
907.01776	3.6145716	0.0013974786	
908.5892	3.6138132	0.0013722118	
910.16046	3.613055	0.0013469361	
911.73157	3.6122966	0.0013216529	
913.3024	3.6115572	0.0012977279	
914.8732	3.6108181	0.0012738241	
916.444	3.610079	0.0012499121	
918.01434	3.60934	0.0012259948	
919.58466	3.6086135	0.0012029948	
921.1549	3.6078928	0.0011804249	
922.7249	3.6071723	0.0011578487	
924.29474	3.6064515	0.0011352665	
925.86444	3.6057367	0.0011130931	
927.43396	3.6050346	0.0010918281	
929.0033	3.6043324	0.0010705574	
930.5726	3.6036303	0.0010492798	
932.1416	3.6029282	0.0010279965	
933.71045	3.6022415	0.0010078518	
935.2792	3.6015573	9.878575E-4	
936.8478	3.6008725	9.678581E-4	
938.41614	3.600188	9.478537E-4	
939.9844	3.5995102	9.283207E-4	
941.5524	3.5988438	9.095741E-4	
943.1203	3.5981772	8.908229E-4	
944.6881	3.5975108	8.72066E-4	
946.2557	3.596844	8.533045E-4	
947.82306	3.596191	8.3553215E-4	
949.3903	3.5955412	8.179987E-4	
950.9574	3.5948913	8.004612E-4	
952.5243	3.5942416	7.829196E-4	
954.0911	3.5935943	7.6556153E-4	
955.6577	3.592962	7.492186E-4	
957.2241	3.5923295	7.3287205E-4	
958.79034	3.591697	7.1652175E-4	
960.35645	3.5910645	7.0016674E-4	
961.92236	3.590439	6.843208E-4	
963.4881	3.589823	6.6913606E-4	
965.0536	3.5892067	6.53948E-4	
966.619	3.5885904	6.387557E-4	
968.18427	3.587974	6.235601E-4	
969.7493	3.5873685	6.090936E-4	
971.3143	3.5867689	5.950378E-4	
972.879	3.5861692	5.809791E-4	
974.4435	3.5855694	5.669184E-4	
976.00793	3.5849698	5.5285293E-4	
977.5721	3.5843823	5.396381E-4	
979.1361	3.5837986	5.2668405E-4	
980.7	3.5832148	5.1372737E-4	
982.2637	3.582631	5.0076813E-4	
983.82715	3.5820472	4.878063E-4	
985.39044	3.5814762	4.7572004E-4	
986.9536	3.5809083	4.6383907E-4	
988.5166	3.5803401	4.5195583E-4	
990.0794	3.5797722	4.4007032E-4	
991.64197	3.579204	4.2818254E-4	
993.20447	3.5786479	4.1710582E-4	
994.7667	3.5780954	4.0626974E-4	
1013.07715	3.5717864	2.9075512E-4	
1016.4883	3.5706441	2.714746E-4	
1019.8997	3.5695322	2.542198E-4	
1023.31134	3.5684197	2.3695332E-4	
1026.7234	3.5673249	2.2081682E-4	
1030.1355	3.5662432	2.0554737E-4	
1033.5481	3.5651631	1.9038915E-4	
1036.9608	3.5641112	1.7703458E-4	
1040.3739	3.563059	1.6367101E-4	
1043.7872	3.5620222	1.5125361E-4	
1047.2008	3.5609999	1.3971434E-4	
1050.6146	3.559977	1.2816743E-4	
1054.0288	3.5589814	1.18229036E-4	
1057.4431	3.5579875	1.0840282E-4	
1060.8578	3.5570016	9.905619E-5	
1064.2727	3.5560358	9.0831265E-5	
1067.6877	3.5550697	8.2601175E-5	
1071.1033	3.5541213	7.529042E-5	
1074.5188	3.5531836	6.852815E-5	
1077.9348	3.5522454	6.176173E-5	
1081.3508	3.5513325	5.619149E-5	
1084.7673	3.550422	5.074464E-5	
1088.1838	3.549515	4.545312E-5	
1091.6008	3.5486307	4.1165604E-5	
1095.018	3.5477464	3.687559E-5	
1098.4353	3.5468702	3.2901546E-5	
1101.8528	3.5460126	2.960479E-5	
1105.2708	3.5451548	2.6306156E-5	
1108.6887	3.5443084	2.3381244E-5	
1112.107	3.5434763	2.0909672E-5	
1115.5255	3.542644	1.84368E-5	
1118.9442	3.5418248	1.6320766E-5	
1122.3632	3.5410173	1.4515764E-5	
1125.7823	3.5402095	1.2709836E-5	
1129.2018	3.539416	1.1198606E-5	
1132.6213	3.5386336	9.9151075E-6	
1136.0413	3.5378509	8.630968E-6	
1139.4612	3.537081	7.5603025E-6	
1142.8815	3.536322	6.6716057E-6	
1146.302	3.5355632	5.782452E-6	
1149.7227	3.5348146	5.0265476E-6	
1153.1434	3.5340788	4.42709E-6	
1156.5646	3.5333426	3.827332E-6	
1159.9858	3.5326138	3.2939708E-6	
1163.4073	3.5319011	2.8997238E-6	
1166.829	3.531188	2.505295E-6	
1170.2509	3.5304778	2.12888E-6	
1173.673	3.529787	1.8758102E-6	
1177.0952	3.529096	1.622627E-6	
1180.5177	3.5284047	1.3693302E-6	
1183.9402	3.5277328	1.1985936E-6	
1187.363	3.5270638	1.03981E-6	
1190.786	3.5263946	8.8096147E-7	
1194.2092	3.5257368	7.5625354E-7	
1197.6326	3.5250885	6.588808E-7	
1201.0562	3.5244398	5.614667E-7	
1204.4799	3.5237947	4.708159E-7	
1207.9038	3.523167	4.1239423E-7	
1211.3279	3.5225391	3.5395004E-7	
1214.7521	3.521911	2.954817E-7	
1218.1765	3.5212975	2.54587E-7	
1221.6011	3.5206895	2.2027983E-7	
1225.0258	3.5200813	1.8595985E-7	
1228.4507	3.5194771	1.4950689E-7	
1231.8757	3.5188885	1.0518756E-7	
1235.3009	3.5182998	6.085088E-8	
1238.7263	3.517711	1.6496827E-8	
1242.1517	3.5171342	0.0	
1245.5774	3.5165646	0.0	
1249.0033	3.5159948	0.0	
1252.4293	3.515425	0.0	
1255.8553	3.5148733	0.0	
1259.2816	3.5143223	0.0	
1262.708	3.513771	0.0	
1266.1345	3.5132241	0.0	
1269.5613	3.512691	0.0	
1272.988	3.5121577	0.0	
1276.415	3.5116243	0.0	
1279.842	3.5110989	0.0	
1283.2693	3.5105834	0.0	
1286.6967	3.510068	0.0	
1290.1241	3.5095525	0.0	
1293.5518	3.5090463	0.0	
1296.9795	3.5085475	0.0	
1300.4073	3.5080488	0.0	
1303.8352	3.50755	0.0	
1307.2633	3.5070612	0.0	
1310.6915	3.5065792	0.0	
1314.1199	3.5060973	0.0	
1317.5482	3.5056152	0.0	
1320.9768	3.505142	0.0	
1324.4054	3.5046763	0.0	
1327.8341	3.504211	0.0	
1331.263	3.503745	0.0	
1334.6918	3.503286	0.0	
1338.1208	3.5028365	0.0	
1341.55	3.5023868	0.0	
1344.9792	3.5019372	0.0	
1348.4084	3.50149	0.0	
1351.838	3.501056	0.0	
1355.2675	3.5006218	0.0	
1358.697	3.5001876	0.0	
1362.1267	3.4997532	0.0	
1365.5564	3.4993315	0.0	
1368.9862	3.498912	0.0	
1372.4163	3.4984925	0.0	
1375.8462	3.4980729	0.0	
1379.2762	3.49766	0.0	
1382.7063	3.4972553	0.0	
1386.1366	3.4968507	0.0	
1389.5669	3.4964461	0.0	
1392.9972	3.4960413	0.0	
1396.4276	3.49565	0.0	
1399.8582	3.49526	0.0	
1403.2886	3.4948697	0.0	
1406.7192	3.4944794	0.0	
1410.1498	3.4940934	0.0	
1413.5806	3.4937167	0.0	
1417.0114	3.4933403	0.0	
1420.4421	3.4929638	0.0	
1423.8729	3.492587	0.0	
1427.304	3.4922185	0.0	
1430.7349	3.4918559	0.0	
1434.1658	3.491493	0.0	
1437.5969	3.49113	0.0	
1441.028	3.490767	0.0	
1444.4591	3.4904144	0.0	
1447.8903	3.4900649	0.0	
1451.3214	3.4897153	0.0	
1454.7527	3.4893658	0.0	
1458.1838	3.4890163	0.0	
1461.6151	3.4886773	0.0	
1465.0464	3.4883406	0.0	
1468.4778	3.4880037	0.0	
1471.909	3.487667	0.0	
1475.3405	3.4873302	0.0	
1478.7717	3.4870026	0.0	
1482.2032	3.4866781	0.0	
1485.6346	3.4863536	0.0	
1489.066	3.4860291	0.0	
1492.4974	3.4857044	0.0	
1495.929	3.485387	0.0	
1499.3604	3.485075	0.0	
1502.7917	3.4847627	0.0	
1506.2233	3.4844506	0.0	
1509.6547	3.4841385	0.0	
1513.0862	3.4838295	0.0	
1516.5176	3.483529	0.0	
1519.949	3.483229	0.0	
1523.3805	3.4829288	0.0	
1526.8119	3.4826283	0.0	
1530.2434	3.482328	0.0	
1533.6747	3.4820373	0.0	
1537.1061	3.4817486	0.0	
1540.5375	3.4814599	0.0	
1543.9689	3.4811711	0.0	
1547.4001	3.4808824	0.0	
1550.8314	3.4805965	0.0	
1554.2627	3.4803188	0.0	
1557.694	3.4800413	0.0	
1561.1252	3.4797635	0.0	
1564.5564	3.4794858	0.0	
1567.9875	3.4792082	0.0	
1571.4187	3.4789362	0.0	
1574.8497	3.4786692	0.0	
1578.2808	3.4784024	0.0	
1581.7117	3.4781353	0.0	
1585.1427	3.4778686	0.0	
