TERM 51.00000 0.000000 51.00000 0.000000 65.60000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 100.0
W_1 = 9.999975941
2.000000000000000,-66.27153383507,8.3581823937048,-2.426710809e-5,-25.16735430510,-52.71506038961,64.498082806567,-2.426709974e-5,-25.16735430510,-66.21651336321,121.82092070647,-52.71750243083,85.993710567889,-52.71506038967,64.498082806616,-52.71750243090,85.993710567838,-4.647169432e-5,-4.363657058125
3.000000000000000,-60.51630746208,-17.70006374297,-5.612042702e-5,-37.75145437686,-49.19582397275,51.747339593367,-5.612041585e-5,-37.75145437686,-60.44834194892,122.77131391610,-49.20088100572,83.999084944407,-49.19582397274,51.747339593383,-49.20088100572,83.999084944389,-1.044682585e-4,-6.544840971803
4.000000000000000,-56.27442519900,-39.92430347226,-1.030783151e-4,-50.33542160712,-46.70067437383,38.997433152319,-1.030782987e-4,-50.33542160712,-56.20220866522,119.88812166057,-46.70871480515,82.012552427378,-46.70067437381,38.997433152284,-46.70871480515,82.012552427410,-1.855044402e-4,-8.725253068598
5.000000000000000,-52.99981002548,-60.14174122380,-1.666712857e-4,-62.91924745700,-44.76713402092,26.248594178598,-1.666712687e-4,-62.91924745700,-52.92820231821,115.00910920443,-44.77799378392,80.034565769805,-44.76713402090,26.248594178631,-44.77799378392,80.034565769773,-2.894494499e-4,-10.90463886279
6.000000000000000,-50.41036682504,-79.29310990730,-2.479046637e-4,-75.50291749146,-43.18920184243,13.501077603939,-2.479046409e-4,-75.50291749146,-50.34243949415,109.07533753481,-43.20220290161,78.064088153207,-43.18920184241,13.501077603924,-43.20220290162,78.064088153223,-4.161648195e-4,-13.08274610341
7.000000000000000,-48.33947629787,-97.90205829313,-3.468644348e-4,-88.08642938693,-41.85698769300,0.7551177624187,-3.468644360e-4,-88.08642938693,-48.27747735044,102.60973925607,-41.87104628512,76.098790685630,-41.85698769300,0.7551177623705,-41.87104628513,76.098790685678,-5.655115146e-4,-15.25932521068
8.000000000000000,-46.68052822286,-116.3041749702,-4.625205646e-4,-100.6697264930,-40.70489449164,-11.98898402983,-4.625205856e-4,-100.6697264930,-46.62627468648,95.947873215513,-40.71870693847,74.135423963677,-40.70489449166,-11.98898402982,-40.71870693847,74.135423963663,-7.373465480e-4,-17.43412966224
TERM 51.00000 0.000000 51.00000 0.000000 65.60000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 200.0
W_1 = 9.999975941
2.000000000000000,-61.07655025072,26.642924634780,-7.576109721e-5,-25.18018570086,-47.78219858144,63.594813456231,-7.576108472e-5,-25.18018570086,-61.02924455446,104.02810215719,-47.78442679652,85.454744004797,-47.78219858144,63.594813456226,-47.78442679653,85.454744004799,-1.447072491e-4,-5.818835767208
