
VASEmethod[EllipsometerType=4, Isotropic+Depolarization, FixedPol=45.00, ZoneAve=1, Revs=50.0, OffsetMode=2, Offset1=0, Offset2=0, Offset3=0, WCode=0, WVASE=3.870, HardVer=17.034, Tue May 07 15:08:38 2019]
Original[20190507_asi_100c_pecvd.dat]
nm
245.039160	45.000000	37.17091	153.95964	0.0841444	0.120577
246.637988	45.000000	37.176914	154.44231	0.0832907	0.119866
248.236816	45.000000	37.255459	154.62064	0.0826299	0.119534
249.835669	45.000000	37.098331	154.66667	0.0823792	0.120215
251.434546	45.000000	37.190826	154.93123	0.0826804	0.121168
253.033447	45.000000	37.256889	155.51659	0.0842756	0.123713
254.632373	45.000000	37.318626	155.90187	0.0853542	0.125702
256.231299	45.000000	37.189335	155.93346	0.089968	0.133505
257.830273	45.000000	37.366306	156.33508	0.0883172	0.131205
259.429248	45.000000	37.482479	156.57227	0.0960308	0.143129
261.028247	45.000000	37.280643	156.58815	0.0926325	0.139148
262.627271	45.000000	37.403305	156.94739	0.0924965	0.139305
264.226318	45.000000	37.641594	157.562	0.098149	0.147522
265.825366	45.000000	37.50835	157.95825	0.105446	0.158923
267.424438	45.000000	37.177475	157.94232	0.102388	0.155669
269.023535	45.000000	37.3983	158.45929	0.105968	0.161277
270.622632	45.000000	37.65667	158.61917	0.111023	0.169444
272.221753	45.000000	37.507034	158.78339	0.11471	0.176015
273.820898	45.000000	37.616051	158.81058	0.112778	0.17405
275.420044	45.000000	37.773369	159.4687	0.120868	0.186755
277.019214	45.000000	38.008877	159.74258	0.125889	0.194604
278.618408	45.000000	37.726002	160.00369	0.124359	0.193584
280.217603	45.000000	37.573875	160.15154	0.129543	0.203307
281.816821	45.000000	37.782669	160.3002	0.140115	0.220792
283.416040	45.000000	37.611481	160.54921	0.140604	0.222675
285.015283	45.000000	37.533081	160.50887	0.149931	0.239151
286.614526	45.000000	37.719765	161.06693	0.144872	0.232041
288.213794	45.000000	37.81226	161.38997	0.154472	0.248408
289.813062	45.000000	37.591457	161.84155	0.147788	0.238816
291.412354	45.000000	37.326553	161.48093	0.15191	0.248624
293.011646	45.000000	37.631836	161.59358	0.155278	0.255046
294.610938	45.000000	37.691666	161.79126	0.154749	0.25538
296.210254	45.000000	37.444279	161.96051	0.164312	0.27394
297.809595	45.000000	37.106499	162.11021	0.154407	0.260327
299.408911	45.000000	37.364819	162.22794	0.16464	0.278806
301.008252	45.000000	37.333244	162.97731	0.164699	0.280597
302.607617	45.000000	36.90395	162.65472	0.171278	0.294973
304.206982	45.000000	37.16819	162.58356	0.17754	0.309035
305.806323	45.000000	37.610909	163.32793	0.174513	0.303727
307.405713	45.000000	37.303463	163.17506	0.188275	0.330386
309.005078	45.000000	36.868305	163.42807	0.178597	0.318831
310.604468	45.000000	37.420063	163.42122	0.178351	0.318702
312.203857	45.000000	37.162411	164.38907	0.188531	0.338857
313.803247	45.000000	36.950413	164.45256	0.194832	0.354289
315.402661	45.000000	36.750755	164.18976	0.196973	0.363167
317.002051	45.000000	37.394527	164.81459	0.199469	0.365931
318.601465	45.000000	37.072208	164.87669	0.203726	0.378864
320.200879	45.000000	36.631413	164.43309	0.20618	0.389446
321.800293	45.000000	36.815819	164.72925	0.20763	0.392996
323.399707	45.000000	37.123646	165.66739	0.210965	0.400141
324.999121	45.000000	36.665794	165.87767	0.219425	0.422877
326.598560	45.000000	36.566113	165.88525	0.217803	0.424011
328.197974	45.000000	37.081905	165.92183	0.223326	0.43375
329.797388	45.000000	36.996971	165.76372	0.223715	0.43938
331.396826	45.000000	36.407959	165.52167	0.228882	0.45699
332.996240	45.000000	36.437687	165.6787	0.227184	0.45511
334.595654	45.000000	36.980556	166.60365	0.233948	0.468193
336.195093	45.000000	36.976917	167.08336	0.238859	0.483359
337.794507	45.000000	36.413013	167.25429	0.237529	0.488538
339.393921	45.000000	37.083302	167.17378	0.242577	0.495629
340.993335	45.000000	36.878353	166.43266	0.231548	0.476991
342.592749	45.000000	36.270565	166.29282	0.245509	0.514296
344.192163	45.000000	36.324753	166.31873	0.250458	0.528454
345.791577	45.000000	37.16869	167.13896	0.256083	0.536415
347.390991	45.000000	37.020264	167.8364	0.291576	0.615313
348.990381	45.000000	35.830948	168.38777	0.430867	0.934239
350.589771	45.000000	36.809528	168.22585	0.700122	1.51619
352.189160	45.000000	37.274857	167.86661	0.567988	1.22205
353.788550	45.000000	36.425945	167.19986	0.394329	0.85372
355.387939	45.000000	36.154423	166.54482	0.309001	0.673252
356.987305	45.000000	36.781559	167.2876	0.258655	0.565012
358.586670	45.000000	36.934956	168.12521	0.249363	0.546035
360.186035	45.000000	36.080669	168.67712	0.247067	0.544198
361.785376	45.000000	36.268307	168.04205	0.245609	0.541386
363.384717	45.000000	36.683037	168.24649	0.254631	0.562849
364.984058	45.000000	36.602779	168.30928	0.260772	0.580305
366.583374	45.000000	36.142067	168.13869	0.263011	0.58884
368.182690	45.000000	36.536972	167.76942	0.244629	0.545133
369.782007	45.000000	36.620491	168.97452	0.246506	0.549332
371.381299	45.000000	35.995525	169.51332	0.254739	0.574248
372.980591	45.000000	35.93597	169.42078	0.251107	0.57043
374.579858	45.000000	36.384079	169.15083	0.253161	0.574073
376.179126	45.000000	36.579189	169.2029	0.238458	0.537755
377.778369	45.000000	36.047028	168.80461	0.231869	0.525972
379.377612	45.000000	36.393738	168.36494	0.218025	0.495803
380.976831	45.000000	36.341587	169.53021	0.199429	0.456035
382.576050	45.000000	36.166828	169.60988	0.201324	0.461565
384.175244	45.000000	35.623322	169.88531	0.194699	0.447365
385.774414	45.000000	36.095802	170.3223	0.189364	0.431756
387.373608	45.000000	36.485153	170.31693	0.178197	0.404334
388.972754	45.000000	35.833656	169.77652	0.166793	0.383757
390.571899	45.000000	35.882607	169.78503	0.159274	0.367469
392.171021	45.000000	36.141808	169.75482	0.157707	0.361222
393.770117	45.000000	36.078957	170.23495	0.154914	0.353817
395.369214	45.000000	35.611603	170.27141	0.154751	0.353803
396.968286	45.000000	35.967491	170.6557	0.140017	0.319357
398.567334	45.000000	36.26976	170.52296	0.139151	0.317988
400.166382	45.000000	35.744991	169.63391	0.128407	0.296126
401.765405	45.000000	35.637836	169.96667	0.137723	0.31759
403.364404	45.000000	35.730019	170.22975	0.131241	0.299394
404.963379	45.000000	35.775875	170.52049	0.129626	0.294454
406.562354	45.000000	35.549782	170.6917	0.132766	0.30174
408.161304	45.000000	35.793598	171.20779	0.123847	0.28217
409.760205	45.000000	35.901516	171.17299	0.125444	0.286058
411.359131	45.000000	35.586777	171.03413	0.121847	0.278983
412.958008	45.000000	35.585915	170.81183	0.117915	0.267608
414.556836	45.000000	35.768188	171.0955	0.115487	0.25886
416.155713	45.000000	35.883389	170.83484	0.105813	0.235813
417.754492	45.000000	35.553719	171.13393	0.110049	0.246323
419.353320	45.000000	35.716038	171.47914	0.105593	0.237041
420.952051	45.000000	35.881676	171.61742	0.0995256	0.222954
422.550830	45.000000	35.814148	171.32025	0.0954107	0.213202
424.149512	45.000000	35.451607	171.32977	0.0958284	0.213003
425.748242	45.000000	35.664036	171.57463	0.0960201	0.210382
427.346875	45.000000	35.742363	171.62305	0.0928772	0.202045
428.945557	45.000000	35.554237	171.88628	0.0921295	0.201174
430.544141	45.000000	35.497231	172.04225	0.0905599	0.198328
432.142725	45.000000	35.606647	172.11652	0.0889761	0.19498
433.741309	45.000000	35.585442	172.03242	0.0889966	0.193889
435.339844	45.000000	35.276867	172.04266	0.0888228	0.192259
436.938379	45.000000	35.461475	172.12831	0.0894967	0.191186
438.536816	45.000000	35.630978	172.2207	0.0875958	0.185017
440.135303	45.000000	35.315025	172.20473	0.0850635	0.180298
441.733740	45.000000	35.280693	172.41266	0.0837001	0.17761
443.332129	45.000000	35.367317	172.46278	0.0799694	0.169759
444.930469	45.000000	35.440708	172.27689	0.0775715	0.164414
446.528809	45.000000	35.175159	172.55899	0.0766765	0.161828
448.127100	45.000000	35.30658	172.5146	0.0749832	0.156071
449.725391	45.000000	35.352303	172.38963	0.0762742	0.156755
451.323633	45.000000	35.281944	172.60902	0.0728874	0.14901
452.921826	45.000000	35.168854	172.52588	0.0740752	0.151136
454.520020	45.000000	35.259644	172.66512	0.0725319	0.148184
456.118164	45.000000	35.335457	172.80891	0.0710537	0.14512
457.716260	45.000000	35.16959	172.87366	0.0679761	0.139001
459.314355	45.000000	35.202583	172.7764	0.0674775	0.136866
460.912402	45.000000	35.263073	172.96381	0.0677568	0.1356
462.510400	45.000000	35.327606	173.00113	0.0695981	0.137621
464.108350	45.000000	35.100761	173.20302	0.0678973	0.133342
465.706299	45.000000	35.26252	173.12868	0.0662253	0.129336
467.304199	45.000000	35.442532	173.49361	0.0610637	0.118935
468.902100	45.000000	35.22921	173.61224	0.0633156	0.123879
470.499902	45.000000	35.226704	173.43941	0.0654871	0.128193
472.097705	45.000000	35.311832	173.67976	0.0667581	0.129777
473.695459	45.000000	35.313625	173.91246	0.0627931	0.121046
475.293164	45.000000	35.103275	174.13177	0.0621495	0.118583
476.890869	45.000000	35.242081	174.28743	0.061166	0.115286
478.488477	45.000000	35.252342	174.5231	0.0604409	0.112793
480.086084	45.000000	35.18618	174.6198	0.0596024	0.110998
481.683643	45.000000	35.054192	174.71428	0.0600814	0.11219
483.281152	45.000000	35.037354	174.98648	0.0611486	0.114114
484.878662	45.000000	34.952923	175.35109	0.0537856	0.10047
486.476074	45.000000	34.785458	175.51355	0.0482476	0.0900712
488.073486	45.000000	34.703026	175.63425	0.0486165	0.0901962
489.670850	45.000000	34.641647	175.70891	0.0538745	0.0989119
491.268164	45.000000	34.438808	175.84798	0.0571628	0.104156
492.865430	45.000000	34.148434	175.82156	0.0572593	0.103667
494.462646	45.000000	34.048695	175.93243	0.0586263	0.105428
496.059863	45.000000	33.979641	175.91011	0.0575229	0.103336
497.656982	45.000000	33.628223	175.73183	0.0567524	0.102529
499.254102	45.000000	33.460888	175.5938	0.0580948	0.10519
500.851123	45.000000	33.360191	175.48341	0.0578236	0.104782
502.448145	45.000000	33.207672	175.09973	0.0599224	0.108491
504.045117	45.000000	32.896065	174.49956	0.0572693	0.103611
505.641992	45.000000	32.852615	174.25786	0.060143	0.107923
507.238867	45.000000	32.94796	173.48013	0.061095	0.108243
508.835693	45.000000	32.720852	172.88538	0.0587675	0.103603
510.432471	45.000000	32.7146	172.34651	0.0578136	0.101277
512.029199	45.000000	32.854656	171.67436	0.0549961	0.0957844
513.625879	45.000000	32.9767	171.0202	0.0581214	0.101007
515.222510	45.000000	32.928829	170.40302	0.0535364	0.0932092
516.819092	45.000000	33.224346	170.01089	0.0526289	0.0913351
518.415625	45.000000	33.617397	169.50626	0.0513414	0.0884198
520.012109	45.000000	33.851471	169.18816	0.0499357	0.085422
521.608545	45.000000	34.114727	168.94337	0.0469304	0.0795357
523.204932	45.000000	34.541779	168.80893	0.0457022	0.0762841
524.801270	45.000000	34.925297	168.77197	0.0439764	0.0724047
526.397510	45.000000	35.155216	168.80443	0.041947	0.068258
527.993750	45.000000	35.536274	169.02162	0.0393558	0.063272
529.589941	45.000000	35.980957	169.22972	0.039383	0.062616
531.186035	45.000000	36.254906	169.49371	0.0381661	0.0603101
532.782129	45.000000	36.516983	169.80052	0.0389825	0.0613365
534.378125	45.000000	36.745087	170.24545	0.0397122	0.0623275
535.974072	45.000000	37.110489	170.79137	0.0408823	0.0637438
537.569971	45.000000	37.265942	171.25632	0.0384488	0.0596055
539.165820	45.000000	37.490688	171.88197	0.0327116	0.0502671
540.761621	45.000000	37.672169	172.36961	0.0327202	0.0497666
542.357373	45.000000	37.785854	172.93761	0.0309213	0.0465168
543.953076	45.000000	37.87196	173.62025	0.0287856	0.0428582
545.548682	45.000000	37.999176	174.15598	0.0303562	0.044749
547.144238	45.000000	38.207512	174.8539	0.0295341	0.0430977
548.739746	45.000000	38.251705	175.58301	0.0297674	0.0431685
550.335205	45.000000	38.322472	176.3587	0.0281312	0.0406555
551.930615	45.000000	38.399689	177.10143	0.0290494	0.0418341
