TERM 50.94000 0.000000 50.94000 0.000000 56.91000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 100.0
W_1 = 10.0
2.000000000000000,-67.30552382685,-85.80924910616,-1.340748237e-5,-23.15395506712,-55.37420891470,65.828523712363,-1.340747792e-5,-23.15395506712,-67.26132384785,-140.7490997688,-55.37705760256,87.697350174745,-55.37420891472,65.828523712221,-55.37705760259,87.697350174887,-2.519139769e-5,-3.304030371633
3.000000000000000,-62.65220059455,-88.74104679737,-3.070466108e-5,-34.73078666606,-51.85285847477,53.742927762264,-3.070465022e-5,-34.73078666606,-62.58076864742,-160.9024132149,-51.85885410051,86.554965273795,-51.85285847475,53.742927762286,-51.85885410050,86.554965273771,-5.665413517e-5,-4.956053827635
4.000000000000000,-59.07919492359,-94.66033087948,-5.575494011e-5,-46.30756110960,-49.35474977395,41.657408800203,-5.575494153e-5,-46.30756110960,-58.98941239221,-178.0020743576,-49.36442648865,85.421846682183,-49.35474977392,41.657408800260,-49.36442648863,85.421846682126,-1.006608971e-4,-6.608087332903
5.000000000000000,-56.22210233472,-102.7996373096,-8.907851669e-5,-57.88424940918,-47.41740698886,29.571988759099,-8.907850417e-5,-57.88424940918,-56.12240156626,167.14420202999,-47.43070811564,84.298711081519,-47.41740698884,29.571988759086,-47.43070811563,84.298711081537,-1.571871068e-4,-8.260134393944
6.000000000000000,-53.90711041406,-112.5582269720,-1.309839383e-4,-69.46076612842,-45.83483128244,17.486756578118,-1.309839191e-4,-69.46076612842,-53.80406173088,153.91769725952,-45.85111640971,83.184685783316,-45.83483128241,17.486756578162,-45.85111640970,83.184685783272,-2.262189575e-4,-9.912198577499
7.000000000000000,-52.03528869646,-123.4894503359,-1.813793177e-4,-81.03715056473,-44.49713681103,5.4016807988632,-1.813792476e-4,-81.03715056473,-51.93389320262,141.86625052587,-44.51525809028,82.077504062217,-44.49713681095,5.4016807989485,-44.51525809027,82.077504062132,-3.077590941e-4,-11.56428344729
8.000000000000000,-50.53455008948,-135.3596206795,-2.397377452e-4,-92.61330763408,-43.33873091710,-6.683139490089,-2.397376761e-4,-92.61330763408,-50.43885958255,130.75544091320,-43.35722379761,80.973727141958,-43.33873091703,-6.683139490152,-43.35722379761,80.973727142022,-4.018256415e-4,-13.21639248825
TERM 50.94000 0.000000 50.94000 0.000000 56.91000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 200.0
W_1 = 10.0
2.000000000000000,-70.02102740593,-54.20117968506,-4.413582459e-5,-23.16377107576,-49.97269063732,65.112564845239,-4.413582210e-5,-23.16377107576,-69.75154615297,-172.4025254726,-49.97544091230,87.180515303246,-49.97269063735,65.112564845096,-49.97544091233,87.180515303387,-8.738001607e-5,-4.540330756915
