3.991989e+002;5.195220e+001
4.011274e+002;5.216916e+001
4.030559e+002;5.256482e+001
4.049844e+002;5.289531e+001
4.069129e+002;5.239708e+001
4.088414e+002;5.226742e+001
4.107699e+002;5.259920e+001
4.126984e+002;5.268895e+001
4.146269e+002;5.252876e+001
4.165554e+002;5.283133e+001
4.184839e+002;5.290152e+001
4.204124e+002;5.272897e+001
4.223409e+002;5.286686e+001
4.242694e+002;5.285833e+001
4.261979e+002;5.267098e+001
4.281264e+002;5.278416e+001
4.300549e+002;5.292192e+001
4.319834e+002;5.286095e+001
4.339119e+002;5.280309e+001
4.358404e+002;5.287091e+001
4.377689e+002;5.293135e+001
4.396974e+002;5.293060e+001
4.416259e+002;5.281919e+001
4.435544e+002;5.283193e+001
4.454829e+002;5.284493e+001
4.474114e+002;5.282262e+001
4.493399e+002;5.276723e+001
4.512684e+002;5.262954e+001
4.531969e+002;5.256313e+001
4.551254e+002;5.249813e+001
4.570539e+002;5.249692e+001
4.589824e+002;5.248259e+001
4.609109e+002;5.230066e+001
4.628394e+002;5.221068e+001
4.647679e+002;5.221803e+001
4.666964e+002;5.202965e+001
4.686248e+002;5.186980e+001
4.705533e+002;5.179683e+001
4.724818e+002;5.165697e+001
4.744103e+002;5.154328e+001
4.763388e+002;5.144873e+001
4.782673e+002;5.128056e+001
4.801958e+002;5.104070e+001
4.821243e+002;5.076903e+001
4.840528e+002;5.052454e+001
4.859813e+002;5.037766e+001
4.879098e+002;5.025323e+001
4.898383e+002;5.025219e+001
4.917668e+002;5.017031e+001
4.936953e+002;5.004387e+001
4.956238e+002;4.997465e+001
4.975523e+002;4.984448e+001
4.994808e+002;4.969448e+001
5.014093e+002;4.950345e+001
5.033378e+002;4.932808e+001
5.052663e+002;4.915114e+001
5.071948e+002;4.887653e+001
5.091233e+002;4.849600e+001
5.110518e+002;4.801653e+001
5.129803e+002;4.751862e+001
5.149088e+002;4.750203e+001
5.168373e+002;4.800436e+001
5.187657e+002;4.843651e+001
5.206943e+002;4.861313e+001
5.226227e+002;4.861148e+001
5.245513e+002;4.857219e+001
5.264797e+002;4.854548e+001
5.284083e+002;4.849612e+001
5.303367e+002;4.845678e+001
5.322653e+002;4.839243e+001
5.341937e+002;4.832318e+001
5.361223e+002;4.823015e+001
5.380507e+002;4.809372e+001
5.399792e+002;4.792514e+001
5.419077e+002;4.776196e+001
5.438362e+002;4.763363e+001
5.457647e+002;4.750538e+001
5.476932e+002;4.733714e+001
5.496217e+002;4.712686e+001
5.515502e+002;4.695031e+001
5.534787e+002;4.677738e+001
5.554072e+002;4.659224e+001
5.573357e+002;4.644883e+001
