TERM 46.05000 0.000000 46.05000 0.000000 56.24000 0.000000
tandelta = 0.0
t_aSi = 0.25
W = 7.999994084
Lcoupler = 100.0
W_1 = 7.999990133
2.000000000000000,-86.75562206328,47.574068633098,-1.659446494e-6,-10.22771533703,-64.20226116492,78.547745585630,-1.659452155e-6,-10.22771533703,-86.72764447679,112.40614175897,-64.20241707766,88.004781853783,-64.20226116548,78.547745585275,-64.20241707821,88.004781854137,-3.300506248e-6,-3.222184925129
3.000000000000000,-81.99011256100,31.115754130815,-3.740275527e-6,-15.34171410983,-60.68081363747,72.821489054236,-3.740280646e-6,-15.34171410983,-81.94408004270,118.73482209489,-60.68115597587,87.007489939489,-60.68081363750,72.821489054236,-60.68115597589,87.007489939488,-7.425337499e-6,-4.833278150045
4.000000000000000,-78.39315157648,16.100516463866,-6.662621499e-6,-20.45565333024,-58.18256763186,67.095288485747,-6.662638085e-6,-20.45565333024,-78.33073252048,123.58004431654,-58.18316661341,86.010365395690,-58.18256763194,67.095288485641,-58.18316661348,86.010365395797,-1.319861181e-5,-6.444372281192
5.000000000000000,-75.41987299869,2.4799701678850,-1.043518967e-5,-25.56952530011,-56.24504728020,61.369156216168,-1.043518873e-5,-25.56952530011,-75.34425106502,127.00543588580,-56.24596984720,85.013468833626,-56.24504728023,61.369156216177,-56.24596984723,85.013468833617,-2.061885213e-5,-8.055467613160
6.000000000000000,-72.85845524754,-9.895264245317,-1.506916914e-5,-30.68333766347,-54.66225343013,55.643082098726,-1.506917911e-5,-30.68333766347,-72.77301658958,129.17325686264,-54.66356073999,84.016879630084,-54.66225343017,55.643082098589,-54.66356074003,84.016879630222,-2.968418214e-5,-9.666564419168
7.000000000000000,-70.60951557376,-21.30487388597,-2.057760950e-5,-35.79707831577,-53.32429989871,49.917078689957,-2.057761623e-5,-35.79707831577,-70.51702850422,130.37104930238,-53.32604684422,83.020652249829,-53.32429989873,49.917078689891,-53.32604684423,83.020652249895,-4.039233860e-5,-11.27766296804
8.000000000000000,-68.60972896483,-31.96468549067,-2.697519836e-5,-40.91073652920,-52.16559446183,44.191156987891,-2.697520789e-5,-40.91073652920,-68.51234735099,130.81874267248,-52.16782830863,82.024838394135,-52.16559446182,44.191156987941,-52.16782830860,82.024838394085,-5.274069152e-5,-12.88876350867
TERM 46.05000 0.000000 46.05000 0.000000 56.24000 0.000000
tandelta = 0.0
t_aSi = 0.25
W = 7.999994084
Lcoupler = 125.0
W_1 = 7.999990133
2.000000000000000,-84.60311478120,53.000477163636,-2.488721239e-6,-10.22852180808,-62.44440405909,78.393669023522,-2.488740225e-6,-10.22852180808,-84.57778871411,107.07027368702,-62.44455857435,87.864691113562,-62.44440405900,78.393669023137,-62.44455857423,87.864691113946,-4.947279232e-6,-3.516338098574
3.000000000000000,-80.17942809205,37.369669582056,-5.606822089e-6,-15.34292666919,-58.92307918059,72.590368106421,-5.606816290e-6,-15.34292666919,-80.13437715462,112.63042971343,-58.92341829042,86.797360369938,-58.92307918033,72.590368106477,-58.92341829017,86.797360369882,-1.112986740e-5,-5.274508050808
4.000000000000000,-76.85507026474,22.731258870909,-9.981595517e-6,-20.45727537358,-56.42500487654,66.787116425695,-9.981601789e-6,-20.45727537358,-76.79008466793,117.15140484577,-56.42559792960,85.730204138717,-56.42500487662,66.787116425579,-56.42559792968,85.730204138834,-1.978268140e-5,-7.032679079504
5.000000000000000,-74.10276444727,9.1465039662365,-1.562191259e-5,-25.57156134415,-54.48770531308,60.983925375704,-1.562191835e-5,-25.57156134415,-74.02001638332,120.58256754771,-54.48861825164,84.663283948007,-54.48770531307,60.983925375689,-54.48861825162,84.663283948023,-3.090293130e-5,-8.790851530931
6.000000000000000,-71.71631897654,-3.409364440905,-2.253931323e-5,-30.68579336251,-52.90518131623,55.180781517999,-2.253929903e-5,-30.68579336251,-71.61910795704,122.96142733515,-52.90647413005,83.596682297015,-52.90518131618,55.180781518117,-52.90647413001,83.596682296897,-4.448706596e-5,-10.54902572402
7.000000000000000,-69.60374945433,-15.10328676618,-3.074709086e-5,-35.79996045640,-51.56754670618,49.377695413873,-3.074709427e-5,-35.79996045640,-69.49530781154,124.46541033437,-51.56927292356,82.530455297405,-51.56754670616,49.377695413948,-51.56927292354,82.530455297330,-6.053079259e-5,-12.30720197603
8.000000000000000,-67.70977294582,-26.08626296980,-4.026029517e-5,-40.91405302316,-50.40920926458,43.574675955480,-4.026029209e-5,-40.91405302316,-67.59294175214,125.25239552741,-50.41141456297,81.464656206789,-50.40920926455,43.574675955581,-50.41141456294,81.464656206687,-7.902910817e-5,-14.06538057763
TERM 46.05000 0.000000 46.05000 0.000000 56.24000 0.000000
tandelta = 0.0
t_aSi = 0.25
W = 7.999994084
Lcoupler = 150.0
W_1 = 7.999990133
2.000000000000000,-84.26306717883,52.182442916927,-3.481569353e-6,-10.22927432439,-60.98043172772,78.230344568646,-3.481584955e-6,-10.22927432439,-84.22732934680,108.06604744977,-60.98060025150,87.732912828688,-60.98043172774,78.230344568390,-60.98060025151,87.732912828944,-6.930475851e-6,-3.810802268382
3.000000000000000,-79.79908236991,36.332619028558,-7.841305996e-6,-15.34405545740,-57.45923034746,72.345378065257,-7.841300888e-6,-15.34405545740,-79.73607395745,113.89023242142,-57.45960067505,86.599715757279,-57.45923034744,72.345378065349,-57.45960067504,86.599715757187,-1.559098436e-5,-5.716204570828
4.000000000000000,-76.42752803315,21.602850375377,-1.395531702e-5,-20.45878045092,-54.96132893997,66.460458453719,-1.395531698e-5,-20.45878045092,-76.33767016978,118.52905852555,-54.96197678214,85.466718580042,-54.96132893996,66.460458453794,-54.96197678212,85.466718579966,-2.771088574e-5,-7.621608260817
5.000000000000000,-73.63097683336,8.0209486298102,-2.183336678e-5,-25.57344276755,-53.02425171271,60.575597518163,-2.183335556e-5,-25.57344276756,-73.51781191266,121.97211168583,-53.02524886088,84.333989592300,-53.02425171269,60.575597518322,-53.02524886087,84.333989592142,-4.328540103e-5,-9.527013787388
6.000000000000000,-71.20701301454,-4.475229046519,-3.148809552e-5,-30.68805118021,-51.44199947876,54.690779919538,-3.148808409e-5,-30.68805118021,-71.07532256861,124.30012369443,-51.44341112103,83.201619911544,-51.44199947875,54.690779919522,-51.44341112103,83.201619911560,-6.230844288e-5,-11.43242156331
7.000000000000000,-69.06364762244,-16.07836190896,-4.293411022e-5,-35.80259472016,-50.10468607108,48.806015584604,-4.293410210e-5,-35.80259472016,-68.91790214289,125.71989777761,-50.10657015738,82.069672457088,-50.10468607107,48.806015584563,-50.10657015738,82.069672457129,-8.477264707e-5,-13.33783200123
