TERM 46.00000 0.000000 46.00000 0.000000 53.79000 0.000000
tandelta = 0.0
t_aSi = 0.25
W = 8.00000208
Lcoupler = 100.0
W_1 = 7.999996784
2.000000000000000,-85.45902321937,66.368955690306,-1.587305051e-6,-11.31367274122,-64.40519033572,77.789651450153,-1.587296915e-6,-11.31367274122,-85.45640154767,91.392798239165,-64.40521091009,87.756730916970,-64.40519033586,77.789651450298,-64.40521091024,87.756730916826,-3.149882852e-6,-3.142998449424
3.000000000000000,-81.84961202452,54.670314007563,-3.571568940e-6,-16.97055846858,-60.88388348026,71.684425330850,-3.571574115e-6,-16.97055846858,-81.84396026527,91.965559537529,-60.88392875914,86.635137523712,-60.88388348016,71.684425330895,-60.88392875904,86.635137523668,-7.086373677e-6,-4.714501140303
4.000000000000000,-79.37625142834,42.675926816717,-6.348112499e-6,-22.62738866811,-58.38583449114,65.579252368900,-6.348118936e-6,-22.62738866811,-79.36574004117,92.839016914682,-58.38591827266,85.513485896507,-58.38583449115,65.579252368912,-58.38591827266,85.513485896495,-1.259584474e-5,-6.286007983445
5.000000000000000,-77.49602228548,30.361783163816,-9.915782945e-6,-28.28415793467,-56.44856732484,59.474129367482,-9.915781224e-6,-28.28415793467,-77.47827317242,94.034723700087,-56.44870706650,84.391788198664,-56.44856732483,59.474129367554,-56.44870706649,84.391788198592,-1.967666861e-5,-7.857520350226
6.000000000000000,-75.95601225753,17.774549144436,-1.427390925e-5,-33.94087271055,-54.86608305626,53.369054291129,-1.427389185e-5,-33.94087271055,-75.92835320842,95.500578345491,-54.86629894938,83.270062758554,-54.86608305632,53.369054291082,-54.86629894945,83.270062758601,-2.832674175e-5,-9.429039614417
7.000000000000000,-74.63961793838,4.8591141473565,-1.942161568e-5,-39.59750365074,-53.52849529566,47.264048850977,-1.942161761e-5,-39.59750365074,-74.59885978008,97.287659948470,-53.52881236748,82.148317578130,-53.52849529562,47.264048851006,-53.52881236744,82.148317578101,-3.854347359e-5,-11.00056713264
8.000000000000000,-73.45250305697,-8.284963630317,-2.535922969e-5,-45.25405182659,-52.37021188687,41.159112821775,-2.535925103e-5,-45.25405182659,-73.39571948579,99.288167470433,-52.37065739758,81.026587044439,-52.37021188685,41.159112821773,-52.37065739754,81.026587044441,-5.032379210e-5,-12.57210424908
TERM 46.00000 0.000000 46.00000 0.000000 53.79000 0.000000
tandelta = 0.0
t_aSi = 0.25
W = 8.00000208
Lcoupler = 125.0
W_1 = 7.999996784
2.000000000000000,-84.45371822440,66.872381953587,-2.302287787e-6,-11.31398555541,-62.78572903998,77.622420409395,-2.302285657e-6,-11.31398555541,-84.45097270380,91.003016168929,-62.78574774524,87.627208685728,-62.78572904006,77.622420409559,-62.78574774532,87.627208685564,-4.573415898e-6,-3.439814767972
3.000000000000000,-80.85951606703,55.401195716528,-5.179972502e-6,-16.97102557836,-59.26455443505,71.433573608473,-5.179957560e-6,-16.97102557836,-80.85358412616,91.404754763465,-59.26459554995,86.440860085887,-59.26455443518,71.433573608496,-59.26459555009,86.440860085864,-1.028862463e-5,-5.159725061088
4.000000000000000,-78.39191715678,43.667346637570,-9.206462073e-6,-22.62800751166,-56.76669062103,65.244778941570,-9.206457671e-6,-22.62800751166,-78.38080884448,92.075738296956,-56.76676712514,85.254455272601,-56.76669062114,65.244778941400,-56.76676712526,85.254455272771,-1.828699448e-5,-6.879638837140
5.000000000000000,-76.51729680533,31.645396799483,-1.437981743e-5,-28.28492510381,-54.82966153456,59.056029726007,-1.437982606e-5,-28.28492510381,-76.49836708293,93.039076476602,-54.82979016211,84.068010385874,-54.82966153457,59.056029726033,-54.82979016211,84.068010385847,-2.856558684e-5,-8.599557244164
