399.1989,1.260236
401.1274,1.343531
403.0559,1.430491
404.9844,1.518184
406.9129,1.602674
408.8414,1.693228
410.7699,1.784546
412.6984,1.876312
414.6269,1.968412
416.5554,2.057454
418.4839,2.141143
420.4124,2.228639
422.3409,2.313263
424.2694,2.393913
426.1979,2.473435
428.1264,2.552906
430.0549,2.627628
431.9834,2.700442
433.9119,2.773798
435.8404,2.840501
437.7689,2.903163
439.6974,2.967227
441.6259,3.027087
443.5544,3.082936
445.4829,3.137106
447.4114,3.183857
449.3399,3.225192
451.2684,3.26303
453.1969,3.296434
455.1254,3.330981
457.0539,3.361523
458.9824,3.386775
460.9109,3.415696
462.8394,3.44576
464.7679,3.472344
466.6964,3.501879
468.6248,3.537114
470.5533,3.572174
472.4818,3.61017
474.4103,3.652256
476.3388,3.698181
478.2673,3.748685
480.1958,3.802386
482.1243,3.85651
484.0528,3.90788
485.9813,3.962073
487.9098,4.022978
489.8383,4.085497
491.7668,4.148411
493.6953,4.20982
495.6238,4.267812
497.5523,4.323099
499.4808,4.374374
501.4093,4.419013
503.3378,4.457263
505.2663,4.48491
507.1948,4.502111
509.1233,4.509082
511.0518,4.501772
512.9803,4.492689
514.9088,4.531752
516.8373,4.622286
518.7657,4.711051
520.6943,4.771858
522.6227,4.817871
524.5513,4.859381
526.4797,4.901216
528.4083,4.945185
530.3367,4.987449
532.2653,5.029762
534.1937,5.070308
536.1223,5.106349
538.0507,5.140735
539.9792,5.171801
541.9077,5.198348
543.8362,5.226053
545.7647,5.258265
547.6932,5.288816
549.6217,5.317272
551.5502,5.347466
553.4787,5.379043
555.4072,5.409432
557.3357,5.440332
559.2642,5.471814
561.1927,5.506356
563.1212,5.542923
565.0497,5.582012
566.9782,5.630997
568.9067,5.709724
570.8352,5.810134
572.7637,5.899863
574.6922,5.973473
576.6207,6.036486
578.5492,6.09013
580.4777,6.134768
582.4062,6.170595
584.3347,6.195759
586.2632,6.207602
588.1917,6.205608
590.1202,6.184542
592.0486,6.140134
593.9772,6.071293
595.9056,5.978841
597.8342,5.853234
599.7626,5.674351
601.6912,5.456697
603.6196,5.29456
605.5482,5.180064
607.4766,5.064718
609.4052,4.977058
611.3336,5.005592
613.2621,5.134723
615.1906,5.231808
617.1191,5.284292
619.0476,5.331603
620.9761,5.410259
622.9046,5.647522
