399.1989,1.143174
401.1274,1.216596
403.0559,1.293105
404.9844,1.369602
406.9129,1.445375
408.8414,1.525898
410.7699,1.606799
412.6984,1.686233
414.6269,1.765315
416.5554,1.844511
418.4839,1.920853
420.4124,1.998486
422.3409,2.074643
424.2694,2.146381
426.1979,2.217385
428.1264,2.284925
430.0549,2.348732
431.9834,2.412273
433.9119,2.473291
435.8404,2.529917
437.7689,2.586956
439.6974,2.642679
441.6259,2.692058
443.5544,2.739818
445.4829,2.785981
447.4114,2.825461
449.3399,2.860444
451.2684,2.891113
453.1969,2.918289
455.1254,2.945028
457.0539,2.970553
458.9824,2.993759
460.9109,3.017163
462.8394,3.040815
464.7679,3.062185
466.6964,3.08606
468.6248,3.114311
470.5533,3.144599
472.4818,3.17771
474.4103,3.214013
476.3388,3.252928
478.2673,3.295126
480.1958,3.340106
482.1243,3.383691
484.0528,3.42665
485.9813,3.473309
487.9098,3.524337
489.8383,3.576457
491.7668,3.629588
493.6953,3.682875
495.6238,3.733976
497.5523,3.781709
499.4808,3.825106
501.4093,3.861217
503.3378,3.893273
505.2663,3.918238
507.1948,3.933027
509.1233,3.938063
511.0518,3.933133
512.9803,3.928702
514.9088,3.961863
516.8373,4.033076
518.7657,4.100143
520.6943,4.146971
522.6227,4.1849
524.5513,4.21934
526.4797,4.253918
528.4083,4.289205
530.3367,4.322664
532.2653,4.356064
534.1937,4.387922
536.1223,4.416478
538.0507,4.44331
539.9792,4.467861
541.9077,4.487678
543.8362,4.507054
545.7647,4.529293
547.6932,4.550686
549.6217,4.571829
551.5502,4.593615
553.4787,4.614536
555.4072,4.634551
557.3357,4.655674
559.2642,4.676178
561.1927,4.697727
563.1212,4.720864
565.0497,4.745771
566.9782,4.778186
568.9067,4.834847
570.8352,4.907168
572.7637,4.969215
574.6922,5.018064
576.6207,5.057217
578.5492,5.088075
580.4777,5.111195
582.4062,5.126425
584.3347,5.132465
586.2632,5.128421
588.1917,5.113308
590.1202,5.082238
592.0486,5.031566
593.9772,4.960985
595.9056,4.87265
597.8342,4.759341
599.7626,4.605245
601.6912,4.422857
603.6196,4.283985
605.5482,4.183466
607.4766,4.081376
609.4052,4.003296
611.3336,4.017597
613.2621,4.110531
615.1906,4.178302
617.1191,4.212327
619.0476,4.244723
620.9761,4.301699
622.9046,4.480743
624.8331,4.843239
626.7616,5.304456
628.6901,5.759499
630.6186,6.084808
632.5471,6.250013
634.4756,6.324076
636.4041,6.372309
638.3326,6.413564
640.2611,6.454278
642.1896,6.49459
644.1181,6.535671
646.0466,6.570496
647.9751,6.604533
649.9036,6.643474
651.8321,6.68083
653.7606,6.714151
655.6891,6.744968
657.6176,6.773911
659.5461,6.802742
661.4745,6.831392
663.4031,6.861509
665.3315,6.888433
667.2601,6.909179
669.1885,6.941185
671.1171,6.978801
673.0455,7.009286
674.9741,7.038961
676.9025,7.067313
678.8311,7.094556
680.7595,7.119759
682.688,7.14478
684.6165,7.168465
686.545,7.192273
688.4735,7.218172
690.402,7.24725
692.3305,7.277739
694.259,7.312073
696.1875,7.350894
698.116,7.390967
700.0445,7.421168
701.973,7.438273
703.9015,7.445168
705.83,7.442664
707.7585,7.429368
709.687,7.402732
711.6155,7.357703
713.544,7.293704
715.4725,7.223816
717.401,7.166975
719.3295,7.123632
721.258,7.08526
723.1865,7.048067
725.115,7.011045
727.0435,6.974978
728.972,6.941954
730.9005,6.910363
732.829,6.87942
734.7574,6.850262
736.686,6.826815
738.6144,6.816967
740.543,6.837324
742.4714,6.886744
744.4,6.939378
746.3284,6.981312
748.257,7.014874
750.1854,7.042665
752.114,7.067403
754.0424,7.089351
755.9709,7.108626
757.8994,7.125591
759.8279,7.141651
761.7564,7.15541
763.6849,7.168191
765.6134,7.179464
767.5419,7.188213
769.4704,7.194461
771.3989,7.199883
773.3274,7.203785
775.2559,7.206089
777.1844,7.207893
779.1129,7.209416
781.0414,7.20985
782.9699,7.208262
784.8984,7.202965
786.8269,7.195253
788.7554,7.186068
790.6839,7.177593
792.6124,7.173714
794.5409,7.179377
796.4694,7.199894
798.3979,7.233647
800.3264,7.249285
802.2549,7.232723
804.1833,7.204187
806.1119,7.174987
808.0403,7.152083
809.9689,7.136264
811.8973,7.122952
813.8259,7.109306
815.7543,7.097092
817.6829,7.093489
819.6113,7.099746
821.5399,7.113353
823.4683,7.134297
825.3969,7.162941
827.3253,7.198166
829.2538,7.237367
831.1823,7.273791
833.1108,7.30173
835.0393,7.319537
836.9678,7.327225
838.8963,7.325936
840.8248,7.316923
842.7533,7.302804
844.6818,7.288951
846.6103,7.277411
848.5388,7.26589
850.4673,7.251566
852.3958,7.234244
854.3243,7.213459
856.2528,7.189565
858.1813,7.161696
860.1098,7.129229
862.0383,7.096957
863.9668,7.071701
865.8953,7.055128
867.8238,7.045404
869.7523,7.037905
871.6808,7.031024
873.6093,7.026153
875.5378,7.022355
877.4662,7.019803
879.3948,7.019057
881.3232,7.018431
883.2518,7.018503
885.1802,7.020435
887.1088,7.023495
889.0372,7.027739
890.9658,7.034554
892.8942,7.042554
894.8227,7.052273
896.7512,7.064773
898.6797,7.078129
900.6082,7.092834
902.5367,7.111105
904.4652,7.131237
906.3937,7.153627
908.3222,7.179561
910.2507,7.209035
912.1792,7.2428
914.1077,7.277815
916.0362,7.309339
917.9647,7.338131
919.8932,7.36608
921.8217,7.393014
923.7502,7.419806
925.6786,7.447791
927.6072,7.474655
929.5356,7.49946
931.4642,7.522979
933.3926,7.544469
935.3212,7.563755
937.2496,7.581812
939.1782,7.597175
941.1066,7.609412
943.0352,7.617977
944.9636,7.622606
946.8922,7.624404
948.8206,7.625096
950.7491,7.624997
952.6776,7.624459
954.6061,7.623689
956.5346,7.622177
958.4631,7.619233
960.3916,7.616569
962.3201,7.61604
964.2486,7.62
966.1771,7.628977
968.1056,7.640788
970.0341,7.65332
971.9626,7.665155
973.8911,7.676313
975.8196,7.689797
977.7481,7.704232
979.6766,7.715116
981.6051,7.722871
983.5336,7.729689
985.4621,7.735195
987.3906,7.739824
989.3191,7.744214
991.2476,7.74712
993.1761,7.748894
995.1046,7.751412
997.0331,7.753754
998.9615,7.754494
1000.89,7.752046
1002.819,7.745108
1004.747,7.734014
1006.676,7.717817
1008.604,7.696614
1010.533,7.6722
1012.461,7.64537
1014.39,7.619283
1016.318,7.595299
1018.247,7.573298
1020.175,7.553108
1022.104,7.534734
1024.032,7.517095
1025.961,7.500032
1027.889,7.483252
1029.818,7.46562
1031.746,7.446699
1033.675,7.426261
1035.603,7.403558
1037.531,7.378443
1039.46,7.351042
1041.389,7.321655
1043.317,7.29039
1045.245,7.258384
1047.174,7.225931
1049.103,7.193016
1051.031,7.159454
1052.959,7.125382
1054.888,7.090476
1056.817,7.054475
1058.745,7.017773
1060.673,6.980822
1062.602,6.943779
1064.531,6.906559
1066.459,6.86811
1068.387,6.828094
1070.316,6.785797
1072.245,6.739777
1074.173,6.691817
1076.101,6.64599
1078.03,6.60078
1079.958,6.554829
1081.887,6.516161
1083.815,6.479257
1085.744,6.430971
1087.672,6.370455
1089.601,6.301325
1091.529,6.226879
1093.458,6.149
1095.386,6.071384
1097.315,5.999375
1099.243,5.935774
1101.172,5.8836
1103.1,5.846245
1105.029,5.823652
1106.957,5.816785
1108.886,5.826548
1110.814,5.851178
1112.743,5.889266
1114.671,5.942093
1116.6,6.008017
1118.528,6.083836
1120.457,6.167005
1122.385,6.253869
1124.314,6.342612
1126.242,6.430391
1128.171,6.511718
1130.099,6.582704
1132.028,6.642039
1133.956,6.689275
1135.885,6.726258
1137.813,6.753514
1139.742,6.77061
1141.67,6.782861
1143.599,6.798851
1145.527,6.813693
1147.456,6.822099
1149.384,6.828359
1151.313,6.844077
1153.241,6.872385
1155.17,6.898995
1157.098,6.918003
1159.027,6.933498
1160.955,6.94674
1162.884,6.956895
1164.812,6.965988
1166.741,6.977018
1168.669,6.986663
1170.598,6.993747
1172.526,7.000111
1174.455,7.003652
1176.383,6.99786
1178.312,6.97309
1180.24,6.950008
1182.169,6.984536
1184.097,7.042701
1186.026,7.071667
1187.954,7.086027
1189.883,7.097384
1191.811,7.106393
1193.74,7.113345
1195.668,7.120391
1197.597,7.125956
1199.525,7.131992
1201.454,7.137162
1203.382,7.140862
1205.311,7.143587
1207.239,7.146112
1209.168,7.147101
1211.096,7.147028
1213.025,7.146032
1214.953,7.144831
1216.882,7.143129
1218.81,7.141001
1220.739,7.137433
1222.667,7.133734
1224.596,7.130396
