Lres,Lcoupler,F0[GHz],Q,KIDlengthwritten,KIDlengthcalculated,Hyblengthwrite,Larm,CouplerD,Xpos,Ypos,indices
5273.2657,112.10602,6.7,300000,5273.2657,5273.2657,1487.8941,467.39793,80,-2600,0,-2
5273.2657,112.10602,6.7,300000,5273.2657,5273.2657,1487.8941,467.39793,80,-1300,0,-1
5273.2657,112.10602,6.7,300000,5273.2657,5273.2657,1487.8941,467.39793,80,0,0,0
5273.2657,112.10602,6.7,300000,5273.2657,5273.2657,1487.8941,467.39793,80,1300,0,1
5273.2657,112.10602,6.7,300000,5273.2657,5273.2657,1487.8941,467.39793,80,2600,0,2
