TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
3.000000000000000,-52.25761701707,-112.5564538083,-6.795977553e-5,-32.45380453814,-50.13138265447,54.077666379963,-6.795977137e-5,-32.45380453814,-52.23463936918,-132.5205329929,-50.14552555445,85.919842155326,-50.13138265450,54.077666379885,-50.14552555449,85.919842155404,-8.413441491e-5,-7.444433749444
4.000000000000000,-49.83812963450,-120.3809313162,-1.199648423e-4,-43.27159595285,-47.63392428352,42.103602451074,-1.199648470e-4,-43.27159595285,-49.80001858370,-146.3352501272,-47.65702854202,84.593962962264,-47.63392428353,42.103602451056,-47.65702854203,84.593962962282,-1.493742270e-4,-9.925966254010
5.000000000000000,-48.01708027041,-128.4471150295,-1.855262603e-4,-54.08924375672,-45.69741597301,30.129614396408,-1.855262777e-4,-54.08924375672,-47.96253724241,-159.8703954737,-45.72970957585,83.291283442349,-45.69741597301,30.129614396446,-45.72970957583,83.291283442309,-2.330626521e-4,-12.40754621994
6.000000000000000,-46.59894296175,-136.7939587346,-2.633887848e-4,-64.90672691951,-44.11585669417,18.155691754206,-2.633887806e-4,-64.90672691951,-46.52828600935,-173.0849920476,-44.15625865502,82.010943794535,-44.11585669416,18.155691754214,-44.15625865502,82.010943794526,-3.351428779e-4,-14.88918606109
7.000000000000000,-45.48601633641,-145.4510099022,-3.518166588e-4,-75.72402038659,-42.77935872878,6.1818426774324,-3.518166322e-4,-75.72402038658,-45.40105482606,174.05019292555,-42.82560981816,80.748946311333,-42.77935872875,6.1818426774368,-42.82560981815,80.748946311329,-4.556116463e-4,-17.37089818847
8.000000000000000,-44.62427125131,-154.4464749040,-4.486874949e-4,-86.54106821964,-41.62232785537,-5.791895716974,-4.486874616e-4,-86.54106821964,-44.52813429867,161.56169086414,-41.67130101036,79.498666132651,-41.62232785533,-5.791895716969,-41.67130101036,79.498666132646,-5.945241389e-4,-19.85269473277
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 300.0
2.000000000000000,-56.22923289682,-103.5549803490,-5.130469480e-5,-21.64074548163,-50.25463779684,65.302130568659,-5.130469642e-5,-21.64074548164,-56.20305529729,-120.0300860520,-50.26127693591,86.696396666919,-50.25463779681,65.302130568714,-50.26127693588,86.696396666862,-8.185077384e-5,-6.283734930662
3.000000000000000,-52.71377621842,-110.5564236544,-1.153629454e-4,-32.46106682523,-46.73466760989,52.953166778094,-1.153629441e-4,-32.46106682523,-52.65852739142,-134.7404272863,-46.74872420748,85.064726433171,-46.73466760990,52.953166778099,-46.74872420749,85.064726433166,-1.839308091e-4,-9.425703579960
4.000000000000000,-50.23390934997,-117.8129900948,-2.048143712e-4,-43.28127795905,-44.23848910697,40.604172887869,-2.048143633e-4,-43.28127795905,-50.14395077178,-149.1131994065,-44.26140578074,83.454121055553,-44.23848910698,40.604172887908,-44.26140578075,83.454121055516,-3.264655785e-4,-12.56779438271
5.000000000000000,-48.33985154125,-125.3814170358,-3.191798413e-4,-54.10134250890,-42.30362815967,28.255182331929,-3.191798309e-4,-54.10134250890,-48.21394644720,-163.0837184796,-42.33556760872,81.866849009248,-42.30362815967,28.255182331919,-42.33556760873,81.866849009257,-5.091935739e-4,-15.71004897410
6.000000000000000,-46.83826595088,-133.3039690660,-4.575654243e-4,-64.92123667302,-40.72408427660,15.906160822658,-4.575654291e-4,-64.92123667302,-46.67928745919,-176.6109273733,-40.76388416481,80.301962701314,-40.72408427661,15.906160822665,-40.76388416480,80.301962701305,-7.319089182e-4,-18.85250923402
7.000000000000000,-45.63309935367,-141.6085473435,-6.185401459e-4,-75.74093126300,-39.38997080936,3.5571015374827,-6.185401133e-4,-75.74093126300,-45.44735089887,170.32580956901,-39.43528105554,78.755322058124,-39.38997080932,3.5571015374887,-39.43528105554,78.755322058119,-9.945058614e-4,-21.99521684131
8.000000000000000,-44.67125310525,-150.3192939569,-8.001601150e-4,-86.56036533257,-38.23569462923,-8.791972243995,-8.001598774e-4,-86.56036533257,-44.46773893229,157.74044157494,-38.28329739867,77.220136254869,-38.23569462898,-8.791972243965,-38.28329739867,77.220136254838,-1.296988351e-3,-25.13821263058
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 400.0
2.000000000000000,-56.70787451523,-102.3636902476,-8.104032397e-5,-21.64493242463,-47.81833288350,64.562554360266,-8.104031948e-5,-21.64493242464,-56.65728866925,-121.4790808544,-47.82490848305,86.116072882621,-47.81833288339,64.562554360448,-47.82490848295,86.116072882430,-1.434364522e-4,-7.604569627416
3.000000000000000,-53.15792231762,-108.8036950432,-1.823619546e-4,-32.46733844955,-44.29963888899,51.843740739887,-1.823619689e-4,-32.46733844955,-53.05251249973,-136.7943698192,-44.31353933415,84.194344190702,-44.29963888907,51.843740739765,-44.31353933421,84.194344190827,-3.222345203e-4,-11.40709794087
4.000000000000000,-50.63133885634,-115.5363246097,-3.241545767e-4,-43.28962362449,-41.80524825019,39.124809687053,-3.241545780e-4,-43.28962362449,-50.46256911062,-151.6542206596,-41.82785724784,82.293759904516,-41.80524825018,39.124809687034,-41.82785724784,82.293759904538,-5.717275095e-4,-15.20991937056
5.000000000000000,-48.67964408371,-122.6242535179,-5.061034558e-4,-54.11174704774,-39.87268905055,26.405781628305,-5.061034559e-4,-54.11174704774,-48.44816988562,-165.9886193264,-39.90409424689,80.416514059587,-39.87268905055,26.405781628326,-39.90409424688,80.416514059564,-8.912972056e-4,-19.01313260698
6.000000000000000,-47.11058112056,-130.1125488711,-7.275016501e-4,-64.93368012784,-38.29596236979,13.686591135172,-7.275016269e-4,-64.93368012784,-46.82503784765,-179.7646398218,-38.33491273256,78.561551999192,-38.29596236977,13.686591135206,-38.33491273256,78.561551999156,-1.280380160e-3,-22.81683621289
7.000000000000000,-45.82881662946,-138.0291466838,-9.870938373e-4,-75.75538777934,-36.96518396716,0.9672089205018,-9.870938715e-4,-75.75538777934,-45.50391290316,167.02224267009,-37.00923321392,76.724578054644,-36.96518396719,0.9672089204922,-37.00923321391,76.724578054653,-1.738545083e-3,-26.62112769730
8.000000000000000,-44.78152864260,-146.3972472277,-1.283045020e-3,-86.57680230465,-35.81476348181,-11.75236229075,-1.283045279e-3,-86.57680230465,-44.43621967055,154.36766285289,-35.86059887305,74.898626069069,-35.81476348206,-11.75236229077,-35.86059887305,74.898626069087,-2.265507512e-3,-30.42610223333
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 500.0
2.000000000000000,-57.19500711614,-101.2700374711,-1.194471805e-4,-21.64883097486,-45.91832996694,63.827433311193,-1.194471862e-4,-21.64883097486,-57.10894366679,-122.9177777187,-45.92481310748,85.531230404604,-45.91832996695,63.827433311407,-45.92481310749,85.531230404379,-2.221612868e-4,-8.925453244686
3.000000000000000,-53.61947228983,-107.1700877532,-2.687181987e-4,-32.47316745518,-42.40127459187,50.740968018167,-2.687182018e-4,-32.47316745518,-53.44232194420,-138.8137518344,-42.41495483108,83.317092938260,-42.40127459192,50.740968018112,-42.41495483112,83.317092938318,-4.989170205e-4,-13.38865918895
4.000000000000000,-51.05628031415,-113.3742486206,-4.775513814e-4,-43.29736087968,-39.90918057493,37.654263412814,-4.775513705e-4,-43.29736087968,-50.77720120842,-154.1244318249,-39.93137045970,81.124072063585,-39.90918057490,37.654263412914,-39.93137045968,81.124072063485,-8.847741191e-4,-17.85244078089
5.000000000000000,-49.05664425780,-119.9513532373,-7.455843503e-4,-54.12136259524,-37.97957961306,24.567315033562,-7.455843606e-4,-54.12136259524,-48.68130025287,-168.7814500733,-38.01028110966,78.954256241056,-37.97957961307,24.567315033554,-38.01028110965,78.954256241064,-1.378455989e-3,-22.31698984040
6.000000000000000,-47.42806480569,-126.9535804923,-1.072080547e-3,-64.94513634359,-36.40647621295,11.480015233342,-1.072080533e-3,-64.94513634359,-46.97550537751,177.23193272072,-36.44434078574,76.806455406443,-36.40647621293,11.480015233413,-36.44434078574,76.806455406370,-1.978684328e-3,-26.78249657803
7.000000000000000,-46.07508280253,-134.4157807140,-1.455759942e-3,-75.76863846294,-35.07999085333,-1.607698559888,-1.455759964e-3,-75.76863846294,-45.57361987786,163.89754564186,-35.12246906174,74.676193947202,-35.07999085334,-1.607698559884,-35.12246906173,74.676193947197,-2.684297906e-3,-31.24914782674
8.000000000000000,-44.94484070352,-142.3681393527,-1.894720081e-3,-86.59179183819,-33.93453874139,-14.69585371252,-1.894720128e-3,-86.59179183819,-44.42837553119,151.18844015833,-33.97821768226,72.556309259363,-33.93453874144,-14.69585371254,-33.97821768226,72.556309259385,-3.494271764e-3,-35.71712467095
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 600.0
2.000000000000000,-57.70569634198,-100.2424848239,-1.664762813e-4,-21.65257975222,-44.36093992304,63.094619985014,-1.664762788e-4,-21.65257975222,-57.57047986371,-124.3888147002,-44.36730275492,84.944004696486,-44.36093992303,63.094619984995,-44.36730275492,84.944004696519,-3.179934607e-4,-10.24639887083
3.000000000000000,-54.11350778071,-105.6001012434,-3.742935520e-4,-32.47876067737,-40.84588599093,49.641620437059,-3.742935524e-4,-32.47876067738,-53.83851758249,-140.8566244901,-40.85928420248,82.436161411603,-40.84588599093,49.641620437071,-40.85928420247,82.436161411588,-7.138254121e-4,-15.37043011096
4.000000000000000,-51.52267553403,-111.2418299030,-6.646877926e-4,-43.30476343210,-38.35659877672,36.188217049038,-6.646878041e-4,-43.30476343210,-51.09634019342,-156.5938942595,-38.37826172152,79.949281210749,-38.35659877674,36.188217048909,-38.37826172153,79.949281210874,-1.265132137e-3,-20.49545817260
5.000000000000000,-49.48188026088,-117.2465400744,-1.036978331e-3,-54.13052792441,-36.43061584518,22.734366543750,-1.036978318e-3,-54.13052792441,-48.91963746363,-171.5422463367,-36.46044930772,77.485308290822,-36.43061584515,22.734366543847,-36.46044930770,77.485308290721,-1.969527657e-3,-25.62181193104
6.000000000000000,-47.79678594160,-123.6835000043,-1.490100761e-3,-64.95600687386,-34.86194807423,9.2799064108641,-1.490100771e-3,-64.95600687386,-47.13456146245,174.29027210129,-34.89849741200,75.042880750135,-34.86194807424,9.2799064108875,-34.89849741200,75.042880750112,-2.824470827e-3,-30.74981504067
7.000000000000000,-46.37113377555,-130.6075006423,-2.022441795e-3,-75.78114490120,-33.54072428036,-4.175271005345,-2.022441788e-3,-75.78114490120,-45.65756215419,160.85660398202,-33.58133047915,72.617310539068,-33.54072428034,-4.175271005297,-33.58133047914,72.617310539018,-3.827433664e-3,-35.87978273967
8.000000000000000,-45.15229646081,-138.0688302361,-2.631716651e-3,-86.60585239168,-32.40136956052,-17.63123298943,-2.631716423e-3,-86.60585239168,-44.44211233118,148.10384883005,-32.44251549522,70.201210077198,-32.40136956028,-17.63123298937,-32.44251549522,70.201210077138,-4.975923552e-3,-41.01201768429
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 700.0
2.000000000000000,-58.25008475149,-99.26759326729,-2.220953481e-4,-21.65624062401,-43.04152226177,62.363136714156,-2.220953409e-4,-21.65624062401,-58.04876113759,-125.9190157425,-43.04773744961,84.355360110655,-43.04152226177,62.363136714151,-43.04773744962,84.355360110664,-4.308965106e-4,-11.56741926588
3.000000000000000,-54.65097981509,-104.0627563298,-4.989735075e-4,-32.48420797482,-39.52883331327,48.544219474326,-4.989735098e-4,-32.48420797482,-54.24642654248,-142.9560625550,-39.54188895908,81.552984165841,-39.52883331330,48.544219474314,-39.54188895910,81.552984165858,-9.667785853e-4,-17.35245270912
4.000000000000000,-52.04111439604,-109.0828819553,-8.852549405e-4,-43.31194561795,-37.04286506608,34.724677413214,-8.852549285e-4,-43.31194561795,-51.42394317805,-159.0985776432,-37.06389586573,78.771278119183,-37.04286506605,34.724677413322,-37.06389586571,78.771278119071,-1.712234101e-3,-23.13906902347
5.000000000000000,-49.96357129031,-114.4255893056,-1.379588180e-3,-54.13937720204,-35.12116416655,20.904410904100,-1.379588174e-3,-54.13937720204,-49.16595817653,-174.3086118683,-35.14997009795,76.011999354364,-35.12116416654,20.904410904087,-35.14997009795,76.011999354376,-2.663134691e-3,-28.92778481254
6.000000000000000,-48.22027899560,-120.1951587691,-1.980174351e-3,-64.96643996929,-33.55775202787,7.0831871527950,-1.980174344e-3,-64.96643996929,-47.30383620508,171.37149493933,-33.59276506272,73.273574753801,-33.55775202786,7.0831871528463,-33.59276506272,73.273574753750,-3.814896077e-3,-34.71910402129
7.000000000000000,-46.71394300100,-126.4876902353,-2.684619991e-3,-75.79306264674,-32.24277087649,-6.739160145634,-2.684620016e-3,-75.79306264674,-45.75611367304,157.85980840918,-32.28121793883,70.551069714684,-32.24277087650,-6.739160145565,-32.28121793882,70.551069714614,-5.162704054e-3,-40.51351234500
8.000000000000000,-45.39351893178,-133.3924982581,-3.489772990e-3,-86.61913909803,-31.11066170193,-20.56274860081,-3.489773227e-3,-86.61913909803,-44.47637644750,145.07477976258,-31.14892006964,67.836843336129,-31.11066170216,-20.56274860081,-31.14892006963,67.836843336137,-6.701537699e-3,-46.31147018073
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 800.0
2.000000000000000,-58.83696878059,-98.34050065875,-2.862771088e-4,-21.65984330630,-41.89710442837,61.632478657704,-2.862771096e-4,-21.65984330630,-58.54839920035,-127.5297115540,-41.90314495038,83.765787537742,-41.89710442838,61.632478657818,-41.90314495039,83.765787537626,-5.608283822e-4,-12.88852702304
3.000000000000000,-55.24233010060,-102.5353280567,-6.426432322e-4,-32.48955326310,-38.38714471430,47.448003299563,-6.426432432e-4,-32.48955326310,-54.66936178005,-145.1361671223,-38.39979813440,80.668276818583,-38.38714471434,47.448003299434,-38.39979813443,80.668276818715,-1.257565175e-3,-19.33476869291
4.000000000000000,-52.62221550515,-106.8451726463,-1.138915552e-3,-43.31896481377,-35.90500976776,33.262620828693,-1.138915544e-3,-43.31896481377,-51.76239998333,-161.6627240404,-35.92530522804,77.590978839526,-35.90500976774,33.262620828803,-35.92530522803,77.590978839419,-2.225414988e-3,-25.78337027228
5.000000000000000,-50.50974410385,-111.4024077661,-1.772619192e-3,-54.14798036724,-33.98825968856,19.076157016660,-1.772619200e-3,-54.14798036724,-49.42202157821,-177.1049106477,-34.01588268257,74.535414697247,-33.98825968857,19.076157016655,-34.01588268257,74.535414697250,-3.457659763e-3,-32.23509340392
6.000000000000000,-48.70085588444,-116.3769214348,-2.540683776e-3,-64.97651714866,-32.43093206348,4.8882934722863,-2.540683782e-3,-64.97651714866,-47.48450318883,168.45031955718,-32.46419536961,71.499754921328,-32.43093206349,4.8882934722583,-32.46419536961,71.499754921354,-4.946618614e-3,-38.69067403682
7.000000000000000,-47.09799501583,-121.9398545006,-3.439326940e-3,-75.80448383075,-31.12318937068,-9.301207273871,-3.439326986e-3,-75.80448383075,-45.86972428149,154.88062628102,-31.15920350576,68.478780138157,-31.12318937073,-9.301207273934,-31.15920350575,68.478780138220,-6.683940119e-3,-45.15081311459
8.000000000000000,-45.65507595571,-128.2443746206,-4.463848773e-3,-86.63175388955,-29.99949654860,-23.49252145377,-4.463848959e-3,-86.63175388955,-44.53068490846,142.07396633604,-30.03453476476,65.464565874981,-29.99949654878,-23.49252145380,-30.03453476476,65.464565875007,-8.660624996e-3,-51.61616517065
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 900.0
2.000000000000000,-59.47569648662,-97.46027695165,-3.589945493e-4,-21.66340429020,-40.88683519183,60.902349628635,-3.589945585e-4,-21.66340429019,-59.07329227600,-129.2424533810,-40.89267426430,83.175569265666,-40.88683519185,60.902349628582,-40.89267426431,83.175569265735,-7.077409405e-4,-14.20973449253
3.000000000000000,-55.89908697977,-100.9965217005,-8.051794080e-4,-32.49481803641,-37.37996992786,46.352515283654,-8.051793978e-4,-32.49481803641,-55.10964254457,-147.4181434741,-37.39216233125,79.782450129946,-37.37996992786,46.352515283544,-37.39216233127,79.782450130058,-1.585942424e-3,-21.31741887249
4.000000000000000,-53.27765554952,-104.4714746058,-1.425294549e-3,-43.32584369814,-34.90218526955,31.801416529715,-1.425294553e-3,-43.32584369814,-52.11306910166,-164.3038085247,-34.92164456269,76.408909008605,-34.90218526957,31.801416529687,-34.92164456271,76.408909008632,-2.803910153e-3,-28.42845574926
5.000000000000000,-51.12828359224,-108.0799983129,-2.215171518e-3,-54.15635631861,-32.99106041115,17.248783427502,-2.215171502e-3,-54.15635631861,-49.68871107171,-179.9449257388,-33.01735038333,73.056179520903,-32.99106041113,17.248783427498,-33.01735038332,73.056179520906,-4.351242628e-3,-35.54391371629
6.000000000000000,-49.23854574398,-112.1087350451,-3.169778698e-3,-64.98624753234,-31.44065634782,2.6941952879438,-3.169778703e-3,-64.98624753234,-47.67716032823,165.51562236987,-31.47196695542,69.722131337282,-31.44065634782,2.6941952879257,-31.47196695542,69.722131337301,-6.215795478e-3,-42.66481402845
7.000000000000000,-47.51374299674,-116.8543919643,-4.283146933e-3,-75.81540091956,-30.14116453593,-11.86266870668,-4.283146945e-3,-75.81540091956,-45.99870381395,151.90997721723,-30.17449053365,66.401225586378,-30.14116453594,-11.86266870669,-30.17449053364,66.401225586396,-8.384050493e-3,-49.79211563401
8.000000000000000,-45.91968865124,-122.5602248431,-5.548121210e-3,-86.64366503767,-29.02708406407,-26.42204939822,-5.548121143e-3,-86.64366503767,-44.60499274409,139.09447081567,-29.05860009373,63.085230718978,-29.02708406400,-26.42204939820,-29.05860009372,63.085230718959,-0.010841138733,-56.92669735051
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 1000.0
2.000000000000000,-60.17722931785,-96.62898538523,-4.402192742e-4,-21.66693333814,-39.98270249922,60.172574965206,-4.402192748e-4,-21.66693333815,-59.62715628010,-131.0814110133,-39.98831352300,82.584865822016,-39.98270249934,60.172574965040,-39.98831352312,82.584865822166,-8.715798369e-4,-15.53105403014
3.000000000000000,-56.63550109857,-99.42065853735,-9.864458942e-4,-32.50001623962,-36.47929804259,45.257489655819,-9.864458833e-4,-32.50001623962,-55.56931793237,-149.8246816175,-36.49097135929,78.895723240491,-36.47929804256,45.257489655887,-36.49097135927,78.895723240429,-1.951635940e-3,-23.30044403842
4.000000000000000,-54.02186510318,-101.8846551770,-1.743970756e-3,-43.33259966426,-34.00638382724,30.340704166026,-1.743970747e-3,-43.33259966426,-52.47716814215,-167.0402616329,-34.02490816667,75.225321991025,-34.00638382722,30.340704166076,-34.02490816666,75.225321990978,-3.446855096e-3,-31.07441915932
5.000000000000000,-51.82760388813,-104.3268312953,-2.706227815e-3,-54.16452509796,-32.10156531808,15.421832157306,-2.706227829e-3,-54.16452509796,-49.96693819584,177.15597150594,-32.12637688844,71.574551718500,-32.10156531810,15.421832157247,-32.12637688845,71.574551718561,-5.341780399e-3,-38.85442137995
6.000000000000000,-49.83014399556,-107.2371606029,-3.865362891e-3,-64.99565309723,-30.55893609401,0.5003357372556,-3.865362906e-3,-64.99565309723,-47.88253425416,162.55325583077,-30.58810043562,67.940933840325,-30.55893609403,0.5003357372581,-30.58810043562,67.940933840321,-7.618084352e-3,-46.64181205827
7.000000000000000,-47.94580338359,-111.1094446583,-5.212211553e-3,-75.82583740721,-29.26872762279,-14.42419808649,-5.212211548e-3,-75.82583740721,-46.14349697714,148.93394145222,-29.29912719437,64.318575372153,-29.26872762278,-14.42419808644,-29.29912719436,64.318575372101,-0.010255028614,-54.43784880038
8.000000000000000,-46.16488152770,-116.2911566344,-6.736007188e-3,-86.65489770700,-28.16548599159,-29.35207565185,-6.736007141e-3,-86.65489770700,-44.69930566349,136.12255919721,-28.19320588645,60.698917771581,-28.16548599154,-29.35207565188,-28.19320588644,60.698917771612,-0.013229493933,-62.24365863694
TERM 50.97000 0.000000 50.97000 0.000000 63.84000 0.000000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
tandelta = 0.0
t_aSi = 0.25
W = 10.0
Lcoupler = 1100.0
2.000000000000000,-60.95502259560,-95.85229315783,-5.299208768e-4,-21.67043510767,-39.16466023909,59.443038028161,-5.299208876e-4,-21.67043510767,-60.21361231183,-133.0747865413,-39.17001682328,81.993779795795,-39.16466023909,59.443038028167,-39.17001682327,81.993779795792,-1.052284442e-3,-16.85249787255
3.000000000000000,-57.46956052381,-97.77594314697,-1.186293610e-3,-32.50515164566,-35.66508414839,44.162739101750,-1.186293610e-3,-32.50515164566,-56.04989373856,-152.3790213576,-35.67618123021,78.008237811916,-35.66508414844,44.162739101671,-35.67618123025,78.008237811995,-2.354339582e-3,-25.28388414481
4.000000000000000,-54.87239932263,-98.98071885735,-2.094478512e-3,-43.33923187761,-33.19756379948,28.880212594098,-2.094478509e-3,-43.33923187761,-52.85528886978,-169.8871924848,-33.21505713462,74.040386570131,-33.19756379947,28.880212593994,-33.21505713461,74.040386570236,-4.153285528e-3,-33.72135074267
5.000000000000000,-52.61502431651,-99.97080968881,-3.244658087e-3,-54.17247652754,-31.29973963218,13.594933288674,-3.244658079e-3,-54.17247652754,-50.25709522783,174.18905556375,-31.32293381284,70.090715792220,-31.29973963218,13.594933288677,-31.32293381284,70.090715792217,-6.426928819e-3,-42.16678155464
6.000000000000000,-50.46597420713,-101.5861703558,-4.625101525e-3,-65.00470878350,-29.76574888119,-1.693768469269,-4.625101536e-3,-65.00470878350,-48.10103658050,159.55863352164,-29.79258612607,66.156355414627,-29.76574888119,-1.693768469275,-29.79258612606,66.156355414632,-9.148649340e-3,-50.62193041839
7.000000000000000,-48.37095769528,-104.6045211127,-6.222206432e-3,-75.83574729281,-28.48587626344,-16.98640383935,-6.222206451e-3,-75.83574729281,-46.30452525003,145.95082125198,-28.51313376035,62.231032047419,-28.48587626345,-16.98640383935,-28.51313376035,62.231032047418,-0.012287971571,-59.08838653611
